TICKER, DATE, OPEN, HIGH, LOW, CLOSE, VOLUME, OI
CASTROLIND,20231006, 137.00, 140.40, 136.60, 137.90, 2090412, 757527
CCHHL,20231006, 9.35, 9.50, 9.15, 9.40, 93617, -
CCL,20231006, 657.90, 659.30, 641.00, 646.75, 111857, 45953
CDSL,20231006, 1329.65, 1377.00, 1326.30, 1347.85, 2131433, 691674
CEATLTD,20231006, 2120.60, 2150.00, 2117.40, 2125.25, 48312, 14651
CELEBRITY,20231006, 20.00, 20.50, 19.10, 19.25, 688824, 343360
CELLECOR,20231006, 123.15, 123.15, 123.15, 123.15, 70800, 70800
CELLPOINT,20231006, 50.95, 50.95, 50.00, 50.05, 67200, 63600
CENTENKA,20231006, 422.50, 429.00, 421.35, 424.75, 19167, 12764
CENTEXT,20231006, 16.90, 16.90, 16.20, 16.50, 145529, -
CENTRALBK,20231006, 50.40, 50.40, 48.70, 49.95, 31630762, 4821005
CENTRUM,20231006, 23.30, 23.65, 22.50, 22.70, 461872, 298247
CENTUM,20231006, 1425.00, 1470.40, 1402.65, 1470.40, 16558, -
CENTURYPLY,20231006, 650.60, 681.65, 645.50, 653.40, 550684, 155369
CENTURYTEX,20231006, 1074.75, 1134.45, 1068.15, 1123.75, 526823, 241390
CERA,20231006, 8350.00, 8395.00, 8128.50, 8176.30, 16120, 7697
CEREBRAINT,20231006, 5.70, 5.70, 5.70, 5.70, 55766, -
CESC,20231006, 88.60, 89.25, 87.65, 87.85, 1743664, 935220
CGCL,20231006, 792.45, 799.90, 781.95, 784.55, 189253, 58818
CGPOWER,20231006, 429.50, 430.45, 417.05, 418.75, 1673711, 1135198
CHALET,20231006, 592.10, 621.00, 589.00, 609.05, 669974, 267304
CHAMBLFERT,20231006, 273.60, 275.40, 272.20, 274.45, 724228, 330218
CHAVDA,20231006, 82.00, 82.90, 81.00, 82.70, 136000, 134000
CHEMBOND,20231006, 372.45, 380.00, 371.40, 374.40, 15253, 9795
CHEMCON,20231006, 277.40, 280.65, 275.00, 277.00, 46127, 23349
CHEMFAB,20231006, 370.00, 374.45, 364.05, 368.10, 19695, 9828
CHEMPLASTS,20231006, 500.00, 506.05, 493.00, 495.50, 87845, 33093
CHENNPETRO,20231006, 500.00, 502.00, 475.20, 482.90, 1614868, 645592
CHEVIOT,20231006, 1165.05, 1166.75, 1150.00, 1157.35, 1819, 1497
CHOICEIN,20231006, 424.50, 426.80, 423.70, 425.35, 317457, 70817
CHOLAFIN,20231006, 1211.50, 1227.00, 1199.00, 1219.55, 2503438, 1803067
CHOLAFIN,20231006, 1040.00, 1040.00, 1029.00, 1029.00, 2, 1
CHOLAHLDNG,20231006, 1126.95, 1145.00, 1121.25, 1136.10, 98899, 73135
CIEINDIA,20231006, 476.00, 480.45, 468.20, 470.10, 540423, 373331
CIGNITITEC,20231006, 814.90, 836.00, 814.90, 824.20, 158844, 88759
CINELINE,20231006, 125.85, 125.85, 125.85, 125.85, 20037, -
CINEVISTA,20231006, 14.90, 15.25, 14.55, 14.95, 53289, 21613
CIPLA,20231006, 1165.00, 1181.70, 1160.45, 1163.00, 928951, 479335
CLEAN,20231006, 1409.95, 1437.95, 1400.00, 1410.20, 102303, 51934
CLEDUCATE,20231006, 70.50, 70.50, 70.50, 70.50, 2300, 2300
CLEDUCATE,20231006, 70.10, 71.00, 69.50, 70.50, 42305, 30341
CLOUD,20231006, 159.00, 160.00, 156.95, 159.70, 196000, 141000
CLSEL,20231006, 237.45, 237.45, 231.35, 233.40, 72079, 35894
CLSL,20231006, 42.00, 42.00, 41.05, 41.95, 18000, 14000
CMMIPL,20231006, 3.65, 3.80, 3.50, 3.50, 24000, 24000
CMNL,20231006, 66.95, 66.95, 65.05, 66.20, 39000, 27000
CMRSL,20231006, 124.80, 124.80, 121.60, 124.20, 5600, 4800
CMSINFO,20231006, 353.70, 372.80, 352.70, 370.50, 1879585, 1053312
COALINDIA,20231006, 290.95, 291.00, 287.00, 287.80, 3741467, 1316569
COASTCORP,20231006, 252.15, 262.00, 251.80, 259.20, 13427, 7960
COCHINSHIP,20231006, 1075.00, 1092.00, 1060.70, 1072.30, 1740479, 232387
COFFEEDAY,20231006, 51.50, 51.90, 50.10, 50.50, 3122112, 1245646
COFORGE,20231006, 5240.90, 5242.95, 5166.25, 5185.55, 195339, 73117
COLPAL,20231006, 2002.00, 2005.45, 1981.70, 1992.55, 203842, 94886
COMPINFO,20231006, 12.45, 13.25, 12.25, 12.80, 374403, 202554
COMPUSOFT,20231006, 21.50, 21.90, 21.50, 21.70, 57519, 35100
CONCOR,20231006, 713.20, 717.10, 708.55, 715.30, 445913, 281630
CONCORDBIO,20231006, 1125.00, 1177.00, 1112.05, 1121.45, 457088, 127775
CONFIPET,20231006, 85.50, 86.20, 84.85, 85.40, 760431, 405956
CONSOFINVT,20231006, 152.80, 152.80, 147.50, 149.05, 18472, -
CONSUMBEES,20231006, 92.92, 93.17, 92.71, 92.98, 10386, 6799
CONTI,20231006, 32.45, 33.50, 31.75, 31.75, 13332, 13332
CONTROLPR,20231006, 770.00, 794.00, 760.00, 787.95, 30926, 17476
COOLCAPS,20231006, 506.00, 506.00, 501.00, 501.00, 4500, 4500
CORALFINAC,20231006, 40.45, 40.70, 38.95, 39.80, 68572, 44476
CORDSCABLE,20231006, 115.95, 117.20, 112.85, 113.65, 121463, 76185
COROMANDEL,20231006, 1168.75, 1174.00, 1157.40, 1171.45, 120488, 38519
COSMOFIRST,20231006, 686.05, 687.00, 674.10, 676.05, 18896, 11167
COUNCODOS,20231006, 4.10, 4.25, 4.05, 4.20, 143200, 107446
CPS,20231006, 440.10, 445.00, 440.00, 442.00, 3000, 2400
CRAFTSMAN,20231006, 4670.80, 4692.15, 4606.35, 4623.00, 20010, 13215
CRAYONS,20231006, 144.50, 149.20, 144.50, 146.60, 10000, 8000
CREATIVE,20231006, 530.05, 550.00, 520.00, 547.10, 36622, 27280
CREATIVEYE,20231006, 4.10, 4.10, 4.00, 4.00, 1137, 1137
CREDITACC,20231006, 1324.00, 1326.40, 1295.75, 1316.10, 199427, 106922
CREST,20231006, 231.95, 236.00, 226.55, 230.40, 6597, 3200
CRISIL,20231006, 3875.00, 3875.00, 3835.50, 3842.95, 6978, 4450
CROMPTON,20231006, 300.20, 301.80, 299.15, 300.90, 1261214, 786488
CROWN,20231006, 69.00, 69.75, 64.05, 67.45, 154520, 107696
CSBBANK,20231006, 350.10, 357.90, 349.80, 354.15, 507048, 320964
CSLFINANCE,20231006, 346.00, 346.00, 337.50, 342.50, 20396, 9502
CTE,20231006, 61.20, 62.90, 59.95, 62.75, 59911, -
CUB,20231006, 125.85, 129.80, 125.20, 128.90, 4174649, 2193978
CUBEXTUB,20231006, 46.50, 47.65, 45.25, 46.20, 72123, 24385
CUMMINSIND,20231006, 1698.00, 1710.00, 1688.85, 1704.45, 347194, 238690
CUPID,20231006, 412.00, 424.80, 411.00, 413.65, 148896, 54881
CYBERMEDIA,20231006, 17.70, 18.45, 17.65, 18.00, 19491, -
CYBERTECH,20231006, 164.90, 171.00, 158.05, 160.30, 2877930, 500094
CYIENT,20231006, 1684.95, 1691.90, 1675.35, 1682.20, 113179, 57155
CYIENTDLM,20231006, 671.50, 674.00, 660.00, 668.25, 160197, 67662
DAAWAT,20231006, 174.35, 177.45, 172.40, 173.40, 2038071, 946966
DABUR,20231006, 551.00, 551.90, 545.80, 547.15, 1061490, 544404
DALBHARAT,20231006, 2250.00, 2269.75, 2206.70, 2223.80, 369046, 122745
DALMIASUG,20231006, 455.50, 464.00, 444.05, 457.40, 167101, 62338
DAMODARIND,20231006, 50.40, 51.95, 49.85, 51.00, 64003, 37663
DANGEE,20231006, 9.85, 9.95, 9.45, 9.50, 723714, 382670
DATAMATICS,20231006, 593.00, 606.90, 586.65, 592.15, 61935, 30950
DATAPATTNS,20231006, 2095.05, 2106.95, 2088.00, 2093.00, 40001, 17038
DBCORP,20231006, 268.60, 269.80, 261.10, 262.85, 158282, 88822
DBL,20231006, 309.70, 334.00, 309.65, 325.80, 5120637, 712530
DBOL,20231006, 174.50, 181.45, 173.35, 176.70, 557403, 247401
DBREALTY,20231006, 166.40, 169.00, 164.25, 167.80, 907512, 516429
DBSTOCKBRO,20231006, 28.60, 30.30, 28.50, 29.95, 50937, 36336
DCAL,20231006, 161.00, 164.85, 159.60, 162.30, 334025, 129705
DCBBANK,20231006, 122.50, 124.40, 121.45, 123.35, 1829292, 867818
DCI,20231006, 176.70, 176.70, 173.20, 173.20, 402, -
DCM,20231006, 80.80, 84.45, 80.80, 82.90, 46792, -
DCMFINSERV,20231006, 5.15, 5.15, 5.00, 5.15, 58232, 46273
DCMNVL,20231006, 168.90, 172.00, 167.85, 169.05, 17629, 10709
DCMSHRIRAM,20231006, 1058.00, 1100.00, 1047.05, 1088.95, 126106, 77952
DCMSRIND,20231006, 140.10, 141.45, 134.55, 137.25, 211530, 112059
DCW,20231006, 57.10, 57.35, 56.25, 56.55, 2439146, 1011983
DCXINDIA,20231006, 304.00, 305.65, 298.50, 301.80, 255260, 128765
DECCANCE,20231006, 545.80, 552.10, 544.50, 546.95, 10736, 6557
DEEPAKFERT,20231006, 644.20, 647.95, 641.00, 643.55, 278694, 131443
DEEPAKNTR,20231006, 2103.80, 2129.35, 2100.20, 2108.50, 155897, 67100
DEEPENR,20231006, 156.05, 156.05, 156.05, 156.05, 4589, -
DEEPINDS,20231006, 292.95, 293.00, 282.65, 284.80, 134848, 53146
DELHIVERY,20231006, 412.20, 414.90, 409.65, 411.00, 280100, 163573
DELPHIFX,20231006, 373.15, 383.30, 371.05, 375.15, 1311, 981
DELTACORP,20231006, 136.80, 138.20, 136.80, 137.75, 2467717, 958299
DELTAMAGNT,20231006, 87.10, 88.75, 86.25, 87.80, 3694, -
DEN,20231006, 54.20, 54.50, 52.15, 52.55, 4793677, 1953882
DENEERS,20231006, 230.00, 238.00, 230.00, 234.65, 9600, 8400
DENORA,20231006, 1564.70, 1574.25, 1523.20, 1535.10, 8138, 4624
DENTALKART,20231006, 456.95, 456.95, 425.95, 432.65, 11000, 6000
DESTINY,20231006, 48.45, 48.45, 48.45, 48.45, 18000, 18000
DEVIT,20231006, 135.95, 136.30, 132.05, 133.10, 12423, 10188
DEVYANI,20231006, 219.40, 223.00, 219.15, 222.00, 1035876, 458744
DGCONTENT,20231006, 20.30, 20.50, 19.60, 20.30, 7376, 4853
DHAMPURSUG,20231006, 301.35, 303.95, 297.85, 301.90, 305846, 98331
DHANBANK,20231006, 32.35, 32.80, 31.40, 31.85, 6377862, 1633035
DHANI,20231006, 41.95, 41.95, 40.80, 41.25, 633053, -
DHANUKA,20231006, 846.15, 855.50, 836.00, 842.95, 35432, 13079
DHARMAJ,20231006, 210.90, 233.00, 209.20, 229.45, 894878, 395932
DHRUV,20231006, 59.90, 60.20, 59.10, 59.25, 26669, 11164
DHUNINV,20231006, 768.30, 777.35, 760.00, 769.45, 2568, 1976
DIACABS,20231006, 45.50, 45.50, 45.50, 45.50, 85, -
DIAMINESQ,20231006, 530.50, 535.00, 526.10, 532.40, 5217, 3155
DIAMONDYD,20231006, 839.70, 848.50, 831.55, 839.05, 6218, 3802
DICIND,20231006, 445.70, 447.95, 427.25, 432.05, 3260, 2234
DIGIKORE,20231006, 255.90, 282.00, 255.90, 277.65, 415200, 320000
DIGISPICE,20231006, 34.75, 35.20, 33.35, 34.10, 34237, -
DIL,20231006, 10.00, 10.00, 9.55, 9.70, 460811, -
DISHTV,20231006, 18.10, 18.15, 17.75, 17.90, 9156612, 3784478
DIVGIITTS,20231006, 1057.90, 1079.50, 1017.05, 1068.50, 53182, 18843
DIVISLAB,20231006, 3700.00, 3728.80, 3697.20, 3721.80, 244389, 136541
DIVOPPBEES,20231006, 59.40, 59.40, 57.16, 58.19, 12167, 8624
DIXON,20231006, 5167.70, 5178.00, 5062.10, 5128.75, 455043, 204987
DJML,20231006, 154.00, 154.00, 148.55, 153.00, 3679, 2749
DKEGL,20231006, 83.90, 83.90, 83.90, 83.90, 3000, 3000
DLF,20231006, 525.25, 550.50, 525.25, 548.70, 7397196, 2869435
DLINKINDIA,20231006, 324.00, 339.50, 321.05, 336.35, 648299, 198829
DMART,20231006, 3860.00, 3890.80, 3786.75, 3833.95, 345055, 143111
DMCC,20231006, 306.85, 312.00, 304.00, 305.10, 15866, 8457
DNAMEDIA,20231006, 4.40, 4.40, 4.40, 4.40, 68564, 68564
DODLA,20231006, 697.00, 704.70, 690.00, 695.35, 55395, 13564
DOLATALGO,20231006, 53.70, 55.75, 52.20, 55.00, 1130938, 642904
DOLLAR,20231006, 422.20, 445.00, 422.20, 443.30, 340282, 131514
DOLLEX,20231006, 40.15, 42.10, 39.75, 41.85, 36000, 24000
DOLPHIN,20231006, 416.85, 416.85, 416.85, 416.85, 32, -
DONEAR,20231006, 105.00, 111.20, 104.30, 108.10, 598252, 207524
DPABHUSHAN,20231006, 654.85, 664.25, 646.00, 655.10, 10411, 6471
DPSCLTD,20231006, 16.70, 16.70, 16.30, 16.45, 273420, 189930
DPWIRES,20231006, 659.15, 668.90, 655.10, 659.75, 20032, 8723
DRCSYSTEMS,20231006, 41.80, 41.90, 41.10, 41.55, 20467, 14451
DREAMFOLKS,20231006, 503.80, 514.30, 498.55, 512.30, 607775, 295953
DREDGECORP,20231006, 464.35, 464.55, 457.05, 461.30, 54813, 22097
DRONE,20231006, 130.00, 135.00, 130.00, 131.75, 160000, 122000
DRREDDY,20231006, 5435.00, 5487.20, 5409.20, 5424.90, 314598, 144401
DSPBANKETF,20231006, 44.12, 45.30, 44.12, 44.78, 10073, 9489
DSPGOLDETF,20231006, 57.60, 57.60, 56.45, 56.65, 3403, 3132
DSPITETF,20231006, 32.00, 34.00, 29.00, 31.92, 29212, 13122
DSPPSBKETF,20231006, 52.00, 52.51, 51.87, 52.19, 479, 69
DSPPVBKETF,20231006, 23.00, 23.11, 22.88, 23.08, 2470, 1398
DSPSILVETF,20231006, 67.69, 68.00, 67.57, 67.86, 7988, 5570
DSSL,20231006, 742.00, 764.90, 712.10, 764.30, 164663, 64308
DTIL,20231006, 225.45, 225.45, 221.15, 223.00, 3421, 1704
DUCOL,20231006, 172.00, 172.00, 172.00, 172.00, 1600, 1600
DUCON,20231006, 7.00, 7.00, 6.95, 6.95, 42746, -
DUDIG-RE,20231006, 26.50, 26.50, 26.50, 26.50, 2500, 2500
DUGLOBAL,20231006, 57.75, 57.85, 56.90, 57.85, 32500, 27500
DVL,20231006, 264.15, 270.95, 264.15, 268.60, 18270, 12567
DWARKESH,20231006, 101.85, 102.65, 100.75, 101.20, 1185510, 391443
DYCL,20231006, 445.00, 448.80, 441.25, 444.65, 14884, -
DYNAMATECH,20231006, 4590.00, 4750.00, 4559.00, 4627.95, 29306, 12545
DYNAMIC,20231006, 119.45, 119.45, 119.45, 119.45, 6000, 6000
DYNPRO,20231006, 326.50, 329.80, 315.00, 324.40, 30945, 14608
E2E,20231006, 459.00, 459.00, 459.00, 459.00, 8893, -
EASEMYTRIP,20231006, 41.90, 42.80, 41.65, 42.35, 35307856, 14958476
EBBETF0433,20231006, 1058.07, 1060.49, 1057.50, 1058.97, 1366, 1283
ECLERX,20231006, 2038.00, 2168.70, 1980.00, 2147.85, 665657, 170704
EDELWEISS,20231006, 75.50, 77.05, 68.55, 69.80, 28423967, 6543831
EICHERMOT,20231006, 3443.60, 3464.45, 3438.35, 3450.40, 249258, 123436
EIDPARRY,20231006, 521.60, 533.95, 519.05, 524.40, 582701, 271375
EIFFL,20231006, 142.45, 144.95, 142.00, 143.30, 15662, 13801
EIHAHOTELS,20231006, 486.90, 501.85, 483.20, 493.45, 39632, 19175
EIHOTEL,20231006, 234.40, 242.50, 233.05, 236.55, 1996898, 785613
EIMCOELECO,20231006, 984.95, 985.60, 964.70, 985.60, 18692, 12940
EKC,20231006, 116.95, 119.30, 115.60, 116.65, 421323, 213613
ELDEHSG,20231006, 704.05, 704.05, 696.00, 700.00, 681, 349
ELECON,20231006, 802.30, 805.95, 765.05, 771.60, 388401, 169461
ELECTCAST,20231006, 74.25, 76.50, 74.05, 75.10, 5316439, 2283284
ELECTHERM,20231006, 139.45, 139.45, 139.45, 139.45, 9878, -
ELGIEQUIP,20231006, 499.70, 502.20, 493.00, 494.75, 103438, 54170
ELGIRUBCO,20231006, 54.65, 54.65, 52.50, 53.10, 22567, -
ELIN,20231006, 192.90, 193.10, 185.30, 187.80, 505729, 237530
EMAMILTD,20231006, 530.35, 534.75, 523.30, 526.85, 201476, 85769
EMAMIPAP,20231006, 135.85, 135.85, 128.95, 130.70, 44637, 24143
EMAMIREAL,20231006, 81.55, 81.55, 76.05, 77.50, 67847, 39790
EMBASSY,20231006, 304.00, 305.00, 301.05, 304.26, 131929, 114032
EMIL,20231006, 145.70, 150.45, 144.80, 150.45, 2406530, 1718291
EMKAY,20231006, 85.60, 89.15, 84.15, 87.95, 83541, 46408
EMKAYTOOLS,20231006, 500.00, 513.30, 500.00, 513.30, 4200, 3600
EMMBI,20231006, 114.00, 114.40, 110.60, 111.55, 69159, 43449
EMSLIMITED,20231006, 313.05, 333.40, 310.00, 323.15, 4343638, 1248810
EMUDHRA,20231006, 481.90, 484.90, 475.00, 476.60, 66226, 24894
ENDURANCE,20231006, 1599.55, 1604.55, 1576.00, 1585.10, 68147, 60646
ENERGYDEV,20231006, 19.35, 19.70, 19.00, 19.40, 87774, 53392
ENGINERSIN,20231006, 143.20, 144.40, 142.15, 142.85, 1099703, 466111
ENIL,20231006, 181.10, 181.55, 176.10, 176.75, 187344, 77295
EPIGRAL,20231006, 1003.00, 1003.00, 980.00, 986.70, 15607, 9312
EPL,20231006, 193.20, 193.90, 191.40, 192.15, 422793, 262837
EQUIPPP,20231006, 31.65, 31.75, 28.80, 30.85, 22635, -
EQUITASBNK,20231006, 93.00, 94.10, 91.30, 93.95, 8832053, 5733887
ERIS,20231006, 882.70, 908.20, 882.70, 899.75, 118717, 45943
EROSMEDIA,20231006, 18.55, 18.60, 18.40, 18.50, 177447, 121000
ESABINDIA,20231006, 4922.20, 4988.95, 4908.10, 4965.25, 2780, 1244
ESCORTS,20231006, 3260.00, 3273.85, 3184.10, 3194.20, 470533, 187311
ESFL,20231006, 133.80, 137.45, 132.00, 132.05, 58800, 44400
ESG,20231006, 32.34, 32.50, 32.28, 32.46, 23751, 19614
ESSARSHPNG,20231006, 16.85, 16.85, 16.85, 16.85, 92285, -
ESSENTIA,20231006, 6.20, 6.20, 6.20, 6.20, 108074, -
ESTER,20231006, 95.50, 99.80, 95.20, 97.30, 462727, 247907
ETHOSLTD,20231006, 1726.95, 1748.25, 1712.05, 1718.00, 21351, 10889
EUROBOND,20231006, 134.70, 136.85, 133.60, 136.85, 6000, 6000
EUROTEXIND,20231006, 11.95, 11.95, 11.95, 11.95, 425, -
EVEREADY,20231006, 389.00, 390.80, 382.60, 386.70, 82346, 34513
EVERESTIND,20231006, 1138.00, 1149.95, 1130.00, 1138.55, 11119, 4263
EXCEL,20231006, 0.35, 0.35, 0.35, 0.35, 3104930, -
EXCELINDUS,20231006, 866.80, 878.95, 864.95, 871.10, 4219, 2463
EXIDEIND,20231006, 257.85, 260.00, 257.30, 259.00, 1742138, 1207507
EXPLEOSOL,20231006, 1388.20, 1390.10, 1370.05, 1379.35, 30842, 10444
EXXARO,20231006, 131.85, 132.85, 130.80, 131.70, 37569, 16532
FACT,20231006, 537.10, 538.55, 530.65, 533.20, 285541, 72224
FAIRCHEMOR,20231006, 1154.00, 1161.60, 1130.00, 1137.40, 15051, 7755
FAZE3Q,20231006, 369.80, 377.95, 369.65, 376.05, 8718, 5373
FCL,20231006, 317.45, 323.00, 310.10, 321.05, 213347, 101052
FCONSUMER,20231006, 0.80, 0.85, 0.80, 0.85, 5662159, -
FCSSOFT,20231006, 2.70, 3.15, 2.65, 3.05, 53480268, 27210084
FDC,20231006, 383.55, 387.50, 378.20, 381.30, 82708, 39368
FEDERALBNK,20231006, 146.30, 147.00, 144.05, 146.50, 9149275, 3674317
FELDVR,20231006, 5.65, 5.75, 5.40, 5.60, 6889, -
FELIX,20231006, 108.00, 112.75, 108.00, 112.00, 8000, 6000
FIBERWEB,20231006, 32.25, 34.50, 31.90, 32.70, 282282, 105122
FIDEL,20231006, 117.00, 117.00, 117.00, 117.00, 3000, 3000
FIEMIND,20231006, 1810.00, 1830.65, 1808.00, 1816.05, 12910, 6826
FILATEX,20231006, 53.75, 54.20, 51.20, 51.65, 2309491, 1004342
FINCABLES,20231006, 1084.35, 1088.25, 1067.00, 1072.55, 187128, 83059
FINEORG,20231006, 4957.95, 4968.60, 4888.10, 4921.15, 13381, 6801
FINOPB,20231006, 314.70, 318.20, 305.10, 308.20, 94972, 54131
FINPIPE,20231006, 223.50, 232.95, 222.90, 226.80, 1331998, 520105
FIVESTAR,20231006, 724.00, 730.00, 716.00, 724.40, 205406, 115644
FLEXITUFF,20231006, 49.00, 49.00, 49.00, 49.00, 14917, -
FLFL,20231006, 3.00, 3.00, 3.00, 3.00, 5278, -
FLUOROCHEM,20231006, 2875.00, 2880.50, 2831.00, 2845.50, 120091, 69044
FMGOETZE,20231006, 357.00, 360.30, 355.10, 356.95, 51357, 27814
FMNL,20231006, 5.70, 6.00, 5.70, 5.90, 10910, -
FOCE,20231006, 775.00, 775.00, 770.00, 770.00, 3000, 3000
FOCUS,20231006, 176.40, 177.60, 169.15, 177.60, 308941, 207338
FOODSIN,20231006, 205.45, 214.20, 201.00, 213.15, 1491077, 363350
FORCEMOT,20231006, 4021.95, 4173.00, 3993.15, 4076.20, 66387, 30424
FORTIS,20231006, 329.70, 335.00, 326.40, 327.90, 830405, 425207
FOSECOIND,20231006, 3359.20, 3410.00, 3353.00, 3394.70, 1430, 864
FRETAIL,20231006, 3.20, 3.25, 3.10, 3.15, 343560, -
FROG,20231006, 230.00, 235.75, 229.10, 230.05, 10000, 8800
FSL,20231006, 164.05, 164.50, 162.05, 163.60, 913661, 523054
FUSION,20231006, 594.70, 603.00, 586.10, 590.65, 119844, 65317
GABRIEL,20231006, 349.35, 357.90, 339.30, 346.05, 1311360, 467994
GAEL,20231006, 347.60, 350.95, 340.55, 342.70, 211830, 113779
GAIL,20231006, 123.80, 125.15, 122.55, 124.60, 12431715, 6808202
GALAXYSURF,20231006, 2655.90, 2691.75, 2614.00, 2675.75, 22589, 14166
GALLANTT,20231006, 89.80, 89.80, 88.55, 88.80, 75964, 48089
GANDHITUBE,20231006, 679.95, 705.00, 679.95, 694.95, 8660, 5045
GANECOS,20231006, 959.95, 974.20, 954.55, 960.30, 33913, 17546
GANESHBE,20231006, 150.50, 152.35, 149.40, 151.20, 63254, 37052
GANESHHOUC,20231006, 432.60, 439.50, 430.60, 435.40, 16682, 9779
GANGAFORGE,20231006, 6.60, 6.85, 6.35, 6.65, 219753, -
GANGESSECU,20231006, 123.45, 128.45, 117.35, 118.20, 53748, 21437
GARFIBRES,20231006, 3173.25, 3201.00, 3150.25, 3174.35, 8335, 5064
GATECHDVR,20231006, 9.90, 10.00, 9.35, 9.80, 959220, -
GATEWAY,20231006, 90.15, 93.95, 90.15, 92.60, 2311090, 1227385
GATI,20231006, 155.20, 155.90, 152.10, 152.70, 307976, 142019
GAYAHWS,20231006, 0.85, 0.85, 0.85, 0.85, 232063, -
GAYAPROJ,20231006, 6.15, 6.40, 6.15, 6.35, 182603, -
GEECEE,20231006, 208.00, 210.50, 204.55, 207.20, 50877, 19279
GEEKAYWIRE,20231006, 326.90, 326.90, 326.00, 326.00, 9318, -
GENCON,20231006, 49.55, 49.55, 46.70, 47.25, 10589, -
GENESYS,20231006, 366.00, 369.70, 352.95, 356.50, 42806, 25647
GENSOL,20231006, 1988.00, 2051.70, 1961.05, 2028.80, 63404, 35609
GENUSPAPER,20231006, 20.00, 20.80, 19.70, 20.10, 1224262, 607372
GENUSPOWER,20231006, 246.00, 257.90, 246.00, 257.90, 337668, 187898
GEOJITFSL,20231006, 55.20, 55.80, 53.70, 54.40, 645939, 271798
GEPIL,20231006, 163.50, 166.70, 161.60, 162.25, 353374, 194577
GESHIP,20231006, 830.05, 842.90, 827.00, 836.60, 174892, 67567
GET&D,20231006, 412.80, 425.00, 402.00, 404.80, 36065, -
GFLLIMITED,20231006, 88.40, 88.40, 86.45, 87.20, 116131, 64851
GHCL,20231006, 615.00, 622.45, 607.50, 620.75, 214958, 111772
GHCLTEXTIL,20231006, 78.00, 79.90, 77.70, 79.10, 200204, 138080
GICHSGFIN,20231006, 214.05, 218.35, 211.60, 215.55, 419192, 138720
GICL,20231006, 55.50, 55.65, 55.50, 55.65, 30000, 30000
GICL-RE,20231006, 0.40, 0.80, 0.40, 0.40, 339000, 327000
GICRE,20231006, 215.25, 227.80, 215.25, 225.30, 1913858, 452980
GILLANDERS,20231006, 103.45, 107.50, 103.00, 106.80, 99674, -
GILLETTE,20231006, 6320.00, 6327.95, 6125.00, 6203.75, 13740, 6218
GILT5YBEES,20231006, 53.06, 53.13, 52.83, 52.98, 689963, 587347
GINNIFILA,20231006, 27.00, 27.20, 26.25, 27.00, 71663, -
GIPCL,20231006, 147.40, 156.20, 145.55, 153.50, 5871169, 2090476
GIRIRAJ,20231006, 1735.00, 1735.00, 1735.00, 1735.00, 600, 600
GISOLUTION,20231006, 11.70, 11.80, 11.40, 11.75, 135469, -
GKWLIMITED,20231006, 1076.30, 1076.30, 1040.00, 1070.15, 506, -
GLAND,20231006, 1675.00, 1684.70, 1665.40, 1671.50, 57765, 26228
GLAXO,20231006, 1548.10, 1570.80, 1536.25, 1555.00, 50525, 25167
GLENMARK,20231006, 794.90, 799.65, 785.50, 793.60, 928077, 322196
GLFL,20231006, 3.50, 3.65, 3.35, 3.65, 7028, 7028
GLOBAL,20231006, 200.45, 200.45, 188.75, 193.85, 51032, 28721
GLOBALPET,20231006, 76.00, 76.00, 75.00, 75.00, 6000, 3000
GLOBALVECT,20231006, 78.35, 79.00, 77.30, 77.50, 3443, -
GLOBE,20231006, 4.75, 4.75, 4.75, 4.75, 180629, -
GLOBUSSPR,20231006, 858.75, 863.45, 848.10, 850.85, 161598, 89523
GLS,20231006, 619.95, 627.90, 618.05, 625.15, 169911, 106945
GMBREW,20231006, 760.00, 786.00, 749.65, 781.45, 286492, 115434
GMDCLTD,20231006, 329.00, 336.00, 321.65, 329.55, 6938267, 1138138
GMMPFAUDLR,20231006, 1820.00, 1838.85, 1777.10, 1816.05, 145149, 60608
GMRINFRA,20231006, 59.65, 61.85, 59.30, 61.60, 12142486, 5757778
GMRP&UI,20231006, 34.35, 35.20, 33.85, 34.80, 4322865, 2591296
GNA,20231006, 465.30, 468.55, 462.25, 464.60, 40986, 24332
GNFC,20231006, 615.00, 618.00, 610.45, 616.70, 403972, 187872
GOACARBON,20231006, 535.20, 558.45, 532.10, 550.15, 139011, 52455
GOCLCORP,20231006, 494.90, 519.00, 491.90, 515.85, 447094, 153552
GOCOLORS,20231006, 1252.00, 1297.00, 1252.00, 1292.65, 43814, 25820
GODFRYPHLP,20231006, 2144.85, 2152.65, 2110.05, 2117.80, 41870, 15090
GODHA,20231006, 0.90, 0.90, 0.90, 0.90, 800280, -
GODREJAGRO,20231006, 479.70, 522.00, 477.30, 515.00, 1392199, 349566
GODREJCP,20231006, 969.50, 988.85, 965.20, 971.65, 1049194, 339105
GODREJIND,20231006, 601.55, 721.25, 598.85, 719.10, 7651080, 1047186
GODREJPROP,20231006, 1599.35, 1686.95, 1599.05, 1675.00, 928774, 245903
GOKEX,20231006, 802.00, 819.90, 786.05, 806.80, 474523, 186557
GOKUL,20231006, 39.90, 40.25, 38.85, 39.60, 808802, 291248
GOKULAGRO,20231006, 116.45, 116.60, 114.10, 114.50, 88713, 49848
