TICKER, DATE, OPEN, HIGH, LOW, CLOSE, VOLUME, OI
AKZOINDIA,20231005, 2540.00, 2567.70, 2496.00, 2504.35, 17278, 9492
ALANKIT,20231005, 11.15, 11.40, 11.15, 11.40, 1364697, 947125
ALBERTDAVD,20231005, 803.05, 849.75, 803.05, 835.00, 70112, 39922
ALEMBICLTD,20231005, 78.40, 78.40, 76.80, 76.95, 168949, 80833
ALICON,20231005, 848.30, 855.40, 840.00, 851.45, 7610, 3928
ALKALI,20231005, 114.30, 114.80, 110.65, 111.05, 11321, 7191
ALKEM,20231005, 3494.25, 3516.90, 3447.00, 3457.50, 104226, 66063
ALKYLAMINE,20231005, 2270.70, 2330.00, 2264.15, 2299.15, 28405, 9429
ALLCARGO,20231005, 273.45, 278.00, 270.25, 272.35, 212074, 111029
ALLETEC,20231005, 169.00, 173.00, 169.00, 172.00, 52800, 44800
ALLSEC,20231005, 605.00, 610.80, 604.40, 607.90, 12546, 8916
ALMONDZ,20231005, 87.55, 88.25, 84.15, 85.10, 48140, 33457
ALOKINDS,20231005, 18.50, 18.60, 18.20, 18.45, 7803860, 2531442
ALPA,20231005, 74.30, 76.55, 73.80, 75.85, 88710, 61161
ALPHAGEO,20231005, 291.70, 293.35, 288.00, 289.00, 5347, 3244
ALPSINDUS,20231005, 2.30, 2.40, 2.30, 2.40, 19703, -
AMARAJABAT,20231005, 657.95, 657.95, 638.00, 640.25, 538218, 332141
AMBANIORG,20231005, 120.50, 120.50, 120.50, 120.50, 2000, 2000
AMBER,20231005, 2929.35, 2989.00, 2929.30, 2944.10, 70453, 34976
AMBICAAGAR,20231005, 31.40, 31.40, 31.35, 31.40, 1526, -
AMBIKCO,20231005, 1510.00, 1533.00, 1505.60, 1528.20, 9414, 5033
AMBUJACEM,20231005, 430.00, 434.85, 428.75, 432.85, 1287179, 590649
AMDIND,20231005, 54.70, 55.70, 53.00, 54.95, 33655, 18616
AMEYA,20231005, 49.70, 49.70, 49.70, 49.70, 4000, 4000
AMIORG,20231005, 1189.90, 1196.55, 1180.95, 1184.40, 48630, 23224
AMJLAND,20231005, 31.35, 32.25, 30.75, 30.90, 74836, 32674
AMRUTANJAN,20231005, 615.00, 621.85, 610.50, 617.45, 16940, 10854
ANANDRATHI,20231005, 1783.80, 1785.65, 1762.10, 1775.05, 87595, 49503
ANANTRAJ,20231005, 220.55, 236.50, 220.55, 235.60, 5189882, 1854743
ANDHRAPAP,20231005, 601.00, 614.85, 588.00, 596.35, 330700, 129395
ANDHRSUGAR,20231005, 118.65, 120.00, 116.70, 117.05, 172248, 85742
ANDREWYU,20231005, 33.80, 34.25, 33.50, 33.65, 479988, 220606
ANGELONE,20231005, 1873.65, 1999.80, 1855.05, 1989.20, 1561960, 557880
ANIKINDS,20231005, 37.95, 38.80, 37.50, 37.60, 9231, -
ANKITMETAL,20231005, 5.10, 5.10, 5.10, 5.10, 8109, -
ANLON,20231005, 302.00, 304.00, 302.00, 304.00, 6000, 6000
ANMOL,20231005, 42.35, 43.70, 42.00, 42.25, 18963, -
ANNAPURNA,20231005, 273.50, 281.50, 268.05, 274.95, 285000, 226000
ANTGRAPHIC,20231005, 0.75, 0.80, 0.75, 0.75, 133105, -
ANUP,20231005, 1970.00, 1985.00, 1950.00, 1969.05, 5090, 2405
ANURAS,20231005, 892.20, 901.75, 881.50, 898.65, 229542, 74787
APARINDS,20231005, 5387.95, 5474.20, 5350.00, 5392.90, 97929, 39997
APCL,20231005, 184.85, 184.85, 181.55, 182.85, 18417, 12596
APCOTEXIND,20231005, 504.00, 512.00, 499.10, 508.70, 27905, 14104
APEX,20231005, 223.85, 226.30, 220.55, 222.05, 71650, 36522
APLAPOLLO,20231005, 1614.80, 1646.00, 1607.55, 1616.85, 704907, 471399
APLLTD,20231005, 779.05, 785.95, 770.25, 775.90, 46095, 16159
APOLLO,20231005, 68.00, 71.60, 67.00, 69.25, 14523850, 5315710
APOLLOHOSP,20231005, 5054.95, 5079.85, 5026.65, 5047.05, 363289, 209625
APOLLOPIPE,20231005, 700.65, 708.00, 685.35, 689.35, 40738, 21969
APOLLOTYRE,20231005, 372.85, 376.00, 369.30, 372.50, 1835375, 614285
APOLSINHOT,20231005, 1522.00, 1552.40, 1522.00, 1552.40, 164, -
APTECHT,20231005, 277.40, 281.45, 272.35, 280.40, 171218, 87008
APTUS,20231005, 296.00, 298.05, 291.15, 295.20, 252819, 118752
ARCHIDPLY,20231005, 69.30, 72.70, 69.30, 72.70, 73504, -
ARCHIES,20231005, 25.25, 25.60, 25.00, 25.25, 16436, -
ARENTERP,20231005, 42.20, 42.90, 40.10, 40.30, 9019, -
ARHAM,20231005, 101.00, 102.30, 101.00, 102.00, 12000, 9000
ARIES,20231005, 174.75, 177.25, 174.75, 175.75, 26689, 12459
ARIHANTCAP,20231005, 72.00, 74.50, 70.85, 73.25, 883081, 592040
ARIHANTSUP,20231005, 183.70, 186.10, 180.55, 184.75, 101940, 28467
ARISTO,20231005, 74.10, 74.10, 74.10, 74.10, 1600, 1600
ARMANFIN,20231005, 2288.00, 2331.25, 2220.35, 2300.35, 12419, 6045
AROGRANITE,20231005, 57.05, 58.95, 56.45, 57.10, 94408, 39628
ARROWGREEN,20231005, 367.90, 381.75, 366.60, 381.75, 17670, 15068
ARSHIYA,20231005, 4.25, 4.25, 4.25, 4.25, 22671, -
ARSSINFRA,20231005, 19.95, 19.95, 19.05, 19.75, 7020, -
ARTEMISMED,20231005, 153.55, 157.00, 151.20, 154.70, 224334, 149034
ARTNIRMAN,20231005, 50.05, 51.50, 50.00, 50.00, 1644, -
ARVEE,20231005, 113.80, 113.80, 108.60, 111.70, 879, 286
ARVIND,20231005, 183.30, 184.50, 180.40, 181.45, 725701, 328794
ARVINDFASN,20231005, 325.00, 338.10, 320.95, 331.25, 885387, 704595
ARVSMART,20231005, 343.00, 346.85, 341.35, 344.35, 42711, 23004
ASAHIINDIA,20231005, 617.95, 619.90, 608.05, 617.45, 83798, 33400
ASAHISONG,20231005, 255.15, 258.30, 249.00, 249.60, 7871, 4787
ASAL,20231005, 414.90, 419.90, 413.25, 414.35, 11561, 4691
ASALCBR,20231005, 460.00, 474.50, 454.05, 463.90, 53220, 25514
ASCOM,20231005, 215.00, 215.00, 215.00, 215.00, 500, 500
ASHAPURMIN,20231005, 293.70, 302.00, 292.00, 294.90, 92895, -
ASHIANA,20231005, 200.70, 206.40, 200.70, 204.30, 58001, 28316
ASHIMASYN,20231005, 15.95, 16.10, 15.30, 15.65, 480486, 222715
ASHOKA,20231005, 124.20, 128.50, 124.20, 127.35, 5326483, 1738063
ASHOKAMET,20231005, 18.65, 19.35, 18.65, 19.20, 10339, -
ASHOKLEY,20231005, 174.00, 175.10, 171.75, 172.25, 8793260, 3387056
ASIANENE,20231005, 186.80, 191.75, 177.95, 182.25, 109119, 69065
ASIANHOTNR,20231005, 140.15, 144.80, 138.20, 139.75, 1395, 1187
ASIANPAINT,20231005, 3210.00, 3232.10, 3174.30, 3206.25, 1002610, 400238
ASIANTILES,20231005, 63.70, 68.10, 63.60, 67.10, 3622842, 1700447
ASLIND,20231005, 23.85, 23.85, 23.85, 23.85, 4000, 4000
ASMS,20231005, 11.60, 11.60, 11.60, 11.60, 24973, -
ASPINWALL,20231005, 254.90, 258.00, 251.15, 252.45, 6826, 3766
ASTEC,20231005, 1318.50, 1340.00, 1306.95, 1335.75, 5961, 2874
ASTERDM,20231005, 331.00, 333.05, 326.45, 328.55, 110664, 50871
ASTRAL,20231005, 1865.05, 1886.75, 1855.00, 1857.65, 153879, 62282
ASTRAMICRO,20231005, 437.50, 452.65, 435.70, 437.85, 839404, 283407
ASTRAZEN,20231005, 4561.00, 4561.20, 4487.00, 4504.15, 4883, 2242
ASTRON,20231005, 33.50, 33.90, 32.50, 33.30, 16382, -
ATALREAL,20231005, 77.95, 78.85, 76.40, 77.55, 10338, -
ATAM,20231005, 182.00, 182.00, 176.55, 178.40, 5185, 3804
ATFL,20231005, 819.15, 830.00, 806.45, 811.75, 6030, 4733
ATGL,20231005, 616.85, 616.90, 600.55, 602.90, 669666, 383349
ATL,20231005, 34.45, 36.80, 34.30, 36.15, 4489025, 2976118
ATLANTA,20231005, 13.90, 14.20, 13.70, 13.95, 18601, -
ATUL,20231005, 6980.00, 7060.20, 6920.00, 7035.85, 25029, 13705
ATULAUTO,20231005, 589.25, 598.95, 575.60, 585.45, 111229, 52269
AUBANK,20231005, 702.00, 716.95, 702.00, 714.40, 925577, 349916
AURDIS,20231005, 208.00, 208.00, 205.00, 205.00, 2000, 2000
AURIONPRO,20231005, 1260.00, 1316.45, 1252.05, 1316.25, 38850, -
AUROIMPEX,20231005, 63.10, 63.10, 62.75, 63.00, 6400, 6400
AUROPHARMA,20231005, 884.00, 889.95, 872.35, 877.25, 1111578, 392095
AURUM,20231005, 122.00, 124.65, 121.60, 121.95, 27560, 17965
AUSOMENT,20231005, 77.60, 78.90, 76.00, 76.50, 6896, 3617
AUTOAXLES,20231005, 2216.20, 2234.10, 2202.00, 2212.50, 7521, 4135
AUTOBEES,20231005, 163.71, 163.71, 160.49, 161.96, 35175, 24547
AUTOIND,20231005, 109.10, 113.95, 109.10, 113.95, 203526, -
AVADHSUGAR,20231005, 675.40, 687.60, 652.85, 659.80, 102531, 29651
AVALON,20231005, 586.00, 587.80, 563.05, 567.20, 270890, 132979
AVANTIFEED,20231005, 442.25, 448.50, 439.00, 441.60, 122360, 57934
AVG,20231005, 287.80, 287.80, 280.00, 280.65, 12961, 7783
AVONMORE,20231005, 70.70, 72.95, 70.70, 71.60, 8099, -
AVROIND,20231005, 114.60, 115.25, 112.00, 112.20, 30796, 8194
AVSL,20231005, 107.90, 107.90, 107.90, 107.90, 1000, 1000
AVTNPL,20231005, 82.40, 83.25, 81.20, 81.35, 94620, 56476
AWHCL,20231005, 378.10, 382.90, 371.95, 374.30, 262000, 82152
AWL,20231005, 355.80, 358.80, 346.55, 350.00, 1937238, 708884
AXISBANK,20231005, 1000.00, 1009.20, 988.90, 1003.25, 7950412, 3577222
AXISCADES,20231005, 522.65, 522.65, 522.65, 522.65, 14260, -
AXISGOLD,20231005, 48.64, 48.89, 48.20, 48.41, 146334, 94526
AXISILVER,20231005, 70.97, 70.97, 69.38, 69.82, 151468, 149220
AXITA,20231005, 26.95, 26.95, 26.30, 26.45, 141949, -
AXSENSEX,20231005, 66.00, 69.00, 65.88, 65.95, 3274, 3039
AYMSYNTEX,20231005, 69.80, 70.85, 66.60, 68.00, 28246, 11589
BAFNAPH,20231005, 96.50, 96.65, 88.00, 96.40, 23965, -
BAGFILMS,20231005, 5.25, 5.35, 5.20, 5.30, 83565, -
BAHETI,20231005, 170.85, 181.70, 170.85, 178.60, 190500, 108000
BAIDFIN,20231005, 32.40, 33.15, 26.75, 27.90, 5210639, 1374097
BAJAJ-AUTO,20231005, 4935.00, 5039.30, 4925.10, 5011.05, 657876, 448757
BAJAJCON,20231005, 227.10, 231.50, 227.00, 229.85, 241325, 125905
BAJAJELEC,20231005, 1084.95, 1085.30, 1061.00, 1064.75, 17033, 9835
BAJAJFINSV,20231005, 1540.00, 1556.00, 1532.30, 1542.55, 1153064, 541031
BAJAJHCARE,20231005, 475.75, 482.35, 468.80, 472.90, 153596, 62202
BAJAJHIND,20231005, 26.30, 26.40, 25.00, 25.40, 16887648, 7667847
BAJAJHLDNG,20231005, 6834.45, 6865.95, 6651.00, 6672.05, 42162, 20117
BAJFINANCE,20231005, 7914.85, 7914.85, 7826.90, 7850.90, 795061, 380573
BALAJITELE,20231005, 71.20, 75.20, 70.55, 71.90, 1560326, 669030
BALAMINES,20231005, 2196.00, 2218.00, 2188.90, 2215.45, 37480, 21027
BALAXI,20231005, 440.00, 445.00, 440.00, 440.60, 1229, 796
BALKRISHNA,20231005, 27.85, 28.35, 27.55, 27.95, 39417, 17824
BALKRISIND,20231005, 2529.00, 2610.00, 2526.90, 2585.25, 309033, 130431
BALMLAWRIE,20231005, 148.95, 150.70, 147.35, 148.80, 319412, 131093
BALPHARMA,20231005, 93.20, 95.95, 92.75, 93.35, 20804, 11613
BALRAMCHIN,20231005, 427.65, 432.90, 422.50, 424.65, 943629, 197235
BANARBEADS,20231005, 91.65, 91.65, 91.00, 91.05, 7137, 4975
BANARISUG,20231005, 2615.80, 2615.80, 2560.35, 2577.70, 718, 393
BANCOINDIA,20231005, 499.90, 508.50, 497.00, 500.50, 71509, 36048
BANDHANBNK,20231005, 255.95, 255.95, 248.65, 249.25, 7632130, 3006364
BANG,20231005, 49.65, 51.55, 49.65, 51.00, 38944, 22284
BANKA,20231005, 73.75, 74.15, 71.50, 71.90, 33057, 21110
BANKBARODA,20231005, 213.90, 214.45, 210.00, 212.55, 11700848, 4376990
BANKBEES,20231005, 450.77, 452.70, 450.22, 450.87, 326173, 194015
BANKETF,20231005, 441.62, 444.77, 441.62, 443.24, 618, 521
BANKINDIA,20231005, 111.00, 112.25, 109.05, 109.90, 13307549, 3477341
BANSWRAS,20231005, 153.45, 155.85, 151.00, 154.60, 70914, 43376
BARBEQUE,20231005, 737.00, 768.00, 736.65, 764.80, 202745, 108428
BASF,20231005, 2555.00, 2566.90, 2538.00, 2546.05, 4324, 2258
BASILIC,20231005, 300.00, 301.90, 281.25, 284.75, 93600, 63600
BASML,20231005, 46.55, 47.75, 46.55, 47.10, 68763, 43523
BATAINDIA,20231005, 1607.70, 1625.15, 1603.25, 1623.70, 135260, 41231
BAYERCROP,20231005, 5379.95, 5400.00, 5270.00, 5289.70, 13411, 8519
BBL,20231005, 3632.70, 3719.85, 3625.10, 3685.70, 16129, 11150
BBOX,20231005, 216.50, 222.65, 213.00, 213.95, 577259, 168997
BBTC,20231005, 1239.00, 1252.05, 1228.95, 1234.15, 35172, 15751
BBTCL,20231005, 244.05, 248.00, 244.05, 246.60, 2534, 1837
BCG,20231005, 19.10, 19.40, 18.60, 18.75, 14822492, 7424765
BCLIND,20231005, 513.00, 529.90, 505.70, 524.90, 246183, 81333
BCONCEPTS,20231005, 466.95, 481.40, 466.95, 475.00, 3153, -
BDL,20231005, 990.00, 1041.95, 988.05, 1001.65, 1561972, 329621
BEARDSELL,20231005, 35.50, 37.20, 34.50, 36.90, 93630, -
BECTORFOOD,20231005, 1040.00, 1048.35, 1028.90, 1039.75, 42293, 25117
BEDMUTHA,20231005, 134.00, 138.50, 125.35, 138.50, 235246, -
BEL,20231005, 139.50, 141.35, 138.10, 138.95, 15996620, 9293248
BEML,20231005, 2329.90, 2376.40, 2300.00, 2311.40, 160641, 50493
BEPL,20231005, 88.25, 94.30, 88.25, 93.65, 2673998, 1001044
BERGEPAINT,20231005, 567.00, 568.65, 561.85, 563.20, 754638, 319987
BETA,20231005, 1007.90, 1015.00, 1007.90, 1015.00, 600, 600
BEWLTD,20231005, 1640.00, 1655.00, 1620.00, 1642.50, 2250, 1750
BFINVEST,20231005, 518.00, 536.60, 512.30, 521.25, 97481, 26279
BFSI,20231005, 19.70, 20.65, 19.55, 20.01, 231560, 217953
BFUTILITIE,20231005, 607.95, 634.80, 606.00, 634.80, 160933, 97994
BGRENERGY,20231005, 69.00, 70.15, 68.05, 69.20, 232622, 92244
BHAGCHEM,20231005, 1324.90, 1570.00, 1324.90, 1394.65, 263017, 63673
BHAGERIA,20231005, 162.80, 167.50, 159.15, 161.85, 49092, 23268
BHAGYANGR,20231005, 69.00, 70.00, 67.80, 68.00, 14275, -
BHANDA-RE,20231005, 2.50, 2.50, 1.90, 2.05, 663325, -
BHANDARI,20231005, 6.35, 6.35, 6.05, 6.15, 179531, -
BHARATFORG,20231005, 1070.00, 1077.05, 1062.70, 1069.85, 464238, 153181
BHARATGEAR,20231005, 121.90, 122.85, 120.80, 121.10, 23342, 14986
BHARATRAS,20231005, 9480.00, 9511.25, 9324.00, 9450.35, 1156, 834
BHARATWIRE,20231005, 261.90, 264.50, 257.25, 262.45, 144653, 54481
BHARTIARTL,20231005, 925.05, 929.60, 919.40, 928.85, 7063132, 5359338
BHEL,20231005, 128.30, 130.50, 127.10, 127.40, 14679290, 3289106
BIGBLOC,20231005, 173.25, 186.60, 172.30, 182.50, 949658, 363763
BIKAJI,20231005, 484.95, 485.90, 479.75, 480.70, 102881, 53361
BIL,20231005, 215.00, 219.00, 210.70, 218.80, 611, -
BINANIIND,20231005, 15.30, 15.35, 15.30, 15.30, 968, -
BIOCON,20231005, 266.80, 267.65, 263.25, 263.60, 897722, 453561
BIOFILCHEM,20231005, 49.40, 52.25, 49.00, 50.75, 186775, 70996
BIRET,20231005, 240.88, 241.90, 239.22, 239.70, 95709, 76659
BIRLACABLE,20231005, 328.70, 335.00, 323.00, 324.80, 88566, 44290
BIRLACORPN,20231005, 1255.25, 1265.00, 1252.40, 1255.50, 57445, 26837
BIRLAMONEY,20231005, 82.10, 84.15, 80.55, 82.15, 542527, 220093
BIRLATYRE,20231005, 4.80, 4.85, 4.55, 4.85, 289930, -
BKMINDST,20231005, 0.80, 0.80, 0.70, 0.75, 154603, -
BLAL,20231005, 161.00, 161.65, 158.15, 159.80, 80296, 53247
BLBLIMITED,20231005, 23.20, 23.20, 22.60, 22.80, 79685, 56857
BLISSGVS,20231005, 89.00, 89.50, 88.15, 88.70, 129092, 76802
BLKASHYAP,20231005, 64.00, 65.05, 62.50, 63.35, 676959, 332881
BLS,20231005, 242.10, 249.95, 242.10, 243.50, 2929120, 943044
BLUECHIP,20231005, 1.40, 1.40, 1.35, 1.35, 23724, -
BLUECOAST,20231005, 5.65, 5.65, 5.65, 5.65, 100, -
BLUEDART,20231005, 6780.00, 6799.00, 6711.70, 6733.25, 3825, 2128
BLUESTARCO,20231005, 882.80, 891.75, 872.50, 876.75, 72735, 32002
BMETRICS,20231005, 126.60, 129.70, 124.00, 126.65, 9600, 6800
BODALCHEM,20231005, 81.00, 82.10, 80.45, 81.20, 281541, 123196
BOHRAIND,20231005, 50.70, 50.70, 50.70, 50.70, 312, -
BOMDYEING,20231005, 140.00, 144.95, 138.20, 143.75, 2393539, 881396
BOROLTD,20231005, 402.00, 406.95, 400.20, 402.70, 55397, 27601
BORORENEW,20231005, 425.65, 432.10, 425.05, 429.10, 179134, 84571
BOSCHLTD,20231005, 18742.35, 18950.65, 18742.35, 18930.45, 8247, 2641
BPCL,20231005, 345.50, 347.75, 342.80, 344.45, 3557753, 1344990
BPL,20231005, 80.50, 81.80, 79.35, 80.15, 177750, 92310
BRIGADE,20231005, 577.50, 584.80, 576.20, 579.85, 91584, 49469
BRIGHT,20231005, 5.40, 5.40, 5.20, 5.40, 159000, 138000
BRITANNIA,20231005, 4540.25, 4548.20, 4500.00, 4533.90, 302015, 209618
BRNL,20231005, 40.60, 42.15, 39.80, 40.30, 94032, 58674
BROOKS,20231005, 90.40, 93.00, 87.10, 91.85, 139249, -
BSE,20231005, 1286.75, 1329.80, 1286.75, 1326.10, 823162, 400297
BSHSL,20231005, 241.90, 246.65, 240.20, 241.15, 9598, 6767
BSL,20231005, 181.60, 188.00, 179.80, 182.15, 8491, 3693
BSOFT,20231005, 495.00, 514.85, 494.35, 513.35, 7291721, 1754706
BTML,20231005, 141.25, 141.90, 135.85, 140.65, 25917, 14691
BURNPUR,20231005, 5.00, 5.10, 4.90, 4.90, 210095, 103795
BUTTERFLY,20231005, 1222.00, 1241.00, 1215.00, 1227.50, 4146, 2500
BVCL,20231005, 38.45, 39.00, 36.20, 38.90, 9702, -
BYKE,20231005, 45.95, 46.60, 44.35, 44.95, 430572, 237732
CADSYS,20231005, 209.00, 209.00, 207.70, 209.00, 60000, 44000
CALSOFT,20231005, 14.25, 14.50, 14.10, 14.30, 11039, 8960
CAMLINFINE,20231005, 159.40, 168.80, 159.40, 165.10, 581244, 303018
CAMPUS,20231005, 290.95, 294.40, 286.60, 287.80, 828113, 409144
CAMS,20231005, 2459.00, 2498.00, 2453.00, 2473.45, 60525, 30421
CANBK,20231005, 375.25, 379.65, 370.50, 371.30, 7313210, 1525579
CANFINHOME,20231005, 756.20, 769.85, 756.20, 757.85, 340178, 110058
CANTABIL,20231005, 1172.95, 1175.00, 1155.00, 1160.30, 16471, 5214
CAPACITE,20231005, 216.40, 216.40, 210.15, 212.25, 630426, 235320
CAPLIPOINT,20231005, 1084.00, 1089.80, 1060.65, 1082.00, 103482, 42287
CAPTRUST,20231005, 95.95, 99.55, 95.50, 96.80, 12183, 5576
CARBORUNIV,20231005, 1189.50, 1194.00, 1168.60, 1191.40, 81815, 50849
CAREERP,20231005, 191.00, 194.00, 190.00, 191.50, 3719, -
CARERATING,20231005, 850.75, 858.95, 840.55, 856.05, 73871, 46336
CARTRADE,20231005, 586.90, 601.55, 582.05, 596.00, 160652, 87552
CARYSIL,20231005, 653.00, 654.70, 637.30, 640.60, 49376, 28152
CASTROLIND,20231005, 138.05, 138.45, 136.05, 136.75, 1018258, 660952
CCHHL,20231005, 9.30, 9.40, 9.20, 9.30, 33687, -
CCL,20231005, 648.15, 658.70, 642.25, 655.40, 120116, 61744
CDSL,20231005, 1324.10, 1338.15, 1314.00, 1325.25, 567861, 259797
CEATLTD,20231005, 2121.70, 2215.35, 2100.00, 2110.60, 225385, 54887
CELEBRITY,20231005, 19.85, 20.20, 18.95, 19.70, 864050, 265909
CELLECOR,20231005, 117.30, 117.30, 117.30, 117.30, 61200, 61200
CELLPOINT,20231005, 50.20, 50.65, 50.20, 50.25, 18000, 16800
CENTENKA,20231005, 424.85, 424.85, 420.00, 421.85, 19640, 15630
CENTEXT,20231005, 16.85, 17.45, 16.50, 16.75, 194533, -
CENTRALBK,20231005, 51.40, 51.75, 49.50, 50.10, 33116843, 8293418
CENTRUM,20231005, 23.15, 23.70, 23.15, 23.25, 199751, 108635
