TICKERCODE, DATE, OPEN, HIGH, LOW, CLOSE, VOLUME
512038,20231006,76.84,76.84,76.84,76.84,1
512047,20231006,2.97,2.98,2.97,2.98,34429
512048,20231006,4.09,4.09,3.95,3.95,216921
512064,20231006,95.25,98.00,95.25,98.00,102
512068,20231006,92.00,92.00,90.20,90.98,50158
512093,20231006,6.31,6.31,6.31,6.31,81096
512097,20231006,0.53,0.53,0.50,0.52,1981366
512103,20231006,77.50,77.70,77.50,77.70,160
512131,20231006,60.77,60.77,59.00,59.32,18641
512149,20231006,1.85,1.85,1.85,1.85,929218
512165,20231006,172.00,179.90,168.75,179.90,382
512175,20231006,4.50,4.60,4.45,4.53,22592
512179,20231006,449.75,454.00,443.15,452.80,29109
512197,20231006,2.26,2.26,2.26,2.26,1902
512215,20231006,45.48,45.48,43.70,45.48,4223
512217,20231006,27.99,28.55,26.48,28.25,22436
512229,20231006,230.00,234.25,225.15,232.40,5060
512247,20231006,3.95,3.95,3.77,3.81,65284
512257,20231006,3.05,3.49,3.02,3.41,2063576
512267,20231006,24.85,24.85,24.17,24.44,33792
512279,20231006,12.65,12.65,12.29,12.63,1038
512301,20231006,3.00,3.00,3.00,3.00,50
512329,20231006,6359.00,6359.00,6359.00,6359.00,21
512344,20231006,3.90,4.00,3.90,4.00,964
512379,20231006,23.35,24.50,23.10,23.95,5895134
512393,20231006,100.20,106.05,100.20,103.10,104
512399,20231006,10.67,11.41,10.35,11.41,1874401
512425,20231006,459.95,459.95,459.95,459.95,1
512437,20231006,499.00,527.95,499.00,510.25,1059
512441,20231006,17.20,17.68,16.04,17.16,77348
512443,20231006,16.25,16.40,15.16,16.04,120939
512453,20231006,686.00,686.00,660.00,664.45,1182
512455,20231006,553.45,567.00,553.45,564.05,25392
512463,20231006,33.15,35.13,33.15,35.13,3049938
512477,20231006,135.80,150.00,135.80,136.15,1123
512481,20231006,3.10,3.10,2.95,2.95,5320
512485,20231006,71.78,71.78,65.62,71.32,477
512489,20231006,103.00,103.00,97.00,101.80,310
512493,20231006,41.68,41.68,40.00,40.32,13442
512499,20231006,0.49,0.49,0.49,0.49,122726
512527,20231006,1111.00,1169.00,1111.00,1115.85,205
512553,20231006,110.30,110.30,110.30,110.30,25
512559,20231006,35.45,35.54,34.60,34.77,25010
512565,20231006,57.15,57.15,57.12,57.15,1550
512587,20231006,70.47,70.47,68.00,70.47,12162
512589,20231006,23.52,24.37,23.22,24.30,905
512591,20231006,70.35,74.85,70.35,73.00,459
512595,20231006,147.60,147.60,147.60,147.60,50
512597,20231006,111.00,112.00,108.15,110.45,104
512599,20231006,2466.45,2515.00,2466.45,2477.10,122739
512604,20231006,4.55,4.79,4.55,4.75,8513
512618,20231006,6.55,6.55,6.10,6.25,1817
512624,20231006,3.39,3.40,3.12,3.21,284686
512626,20231006,174.00,175.10,173.70,174.05,496
512634,20231006,85.00,85.00,82.50,84.90,270
513005,20231006,39.68,39.68,37.00,37.40,927
513043,20231006,43.20,43.20,40.89,42.44,452
513059,20231006,21.21,21.86,20.56,20.98,34753
513063,20231006,21.49,21.49,20.96,21.06,545
513097,20231006,521.60,530.50,521.60,527.50,9106
513117,20231006,8.13,8.13,8.13,8.13,4263
513119,20231006,54.80,56.76,53.61,56.36,839
513149,20231006,814.70,814.70,800.00,805.05,45
513173,20231006,23.50,23.55,22.75,22.81,1917
513228,20231006,105.05,108.20,105.05,107.65,72733
513250,20231006,16.00,16.00,16.00,16.00,513309
513252,20231006,809.90,809.90,770.00,773.35,283
513262,20231006,290.00,290.60,284.65,289.05,14723
513269,20231006,194.85,199.20,192.10,194.65,42300
513303,20231006,18.49,18.90,18.05,18.75,4115
513307,20231006,113.20,115.45,113.20,115.45,195
513309,20231006,14.61,15.34,14.61,15.30,455
513337,20231006,23.48,24.42,23.48,24.42,51585
513353,20231006,252.85,252.85,244.55,248.20,12539
513361,20231006,2.15,2.22,2.15,2.18,72513
513369,20231006,57.31,60.79,57.31,60.79,6552
513375,20231006,1186.55,1187.20,1167.80,1169.15,2569
513377,20231006,58.40,59.35,58.20,59.06,149246
513397,20231006,8.29,8.70,8.29,8.70,765
513401,20231006,36.99,37.50,36.00,36.50,3513
513403,20231006,6.10,6.11,6.10,6.10,1666
513418,20231006,4.65,4.80,4.51,4.57,23936
513422,20231006,24.99,24.99,20.42,23.32,5019
513434,20231006,959.85,959.85,936.00,941.20,752
513452,20231006,10.45,10.45,9.47,10.10,182
513456,20231006,29.73,29.73,27.00,28.35,8122
513460,20231006,7.54,7.54,7.33,7.47,1081
513472,20231006,54.10,54.10,52.61,53.00,690
513488,20231006,36.97,37.88,36.00,37.62,561
513498,20231006,168.80,168.80,168.80,168.80,1580
513502,20231006,2.84,2.88,2.70,2.76,87589
513509,20231006,465.50,465.50,463.70,463.75,1330
513511,20231006,145.00,145.00,141.05,143.85,107
513513,20231006,9.05,9.05,8.89,9.04,2033
513517,20231006,671.60,690.00,668.15,683.65,2638
513528,20231006,3.44,3.61,3.44,3.61,3734
513532,20231006,151.05,153.35,149.35,149.65,14045
513536,20231006,15.05,15.70,15.00,15.66,62723
513548,20231006,150.20,150.20,147.20,150.20,512
513566,20231006,20.09,20.09,19.70,19.70,11656
513575,20231006,17.29,17.30,16.80,17.24,830
513599,20231006,154.90,155.70,153.25,154.35,268546
513629,20231006,81.80,81.80,81.80,81.80,3175
513642,20231006,47.50,50.70,47.50,49.50,575
513687,20231006,4.00,4.25,3.85,4.25,9097
513693,20231006,59.80,60.99,58.00,59.99,22526
513699,20231006,39.97,39.97,34.01,35.63,13149
513709,20231006,128.00,129.00,126.10,127.60,17822
513713,20231006,7.42,7.50,7.21,7.29,53127
513721,20231006,15.40,15.40,14.63,14.63,98
513723,20231006,199.70,199.70,185.20,193.00,560
514010,20231006,12.34,12.34,12.34,12.34,2745
514028,20231006,27.00,27.00,26.00,26.40,705
514030,20231006,243.00,243.00,240.00,240.65,4222
514036,20231006,634.65,637.00,595.30,632.70,412
514043,20231006,133.75,136.90,132.65,135.15,14899
514045,20231006,185.70,208.00,181.35,191.85,3282
514060,20231006,22.66,22.66,22.66,22.66,2300
514087,20231006,104.30,104.30,99.80,101.10,10593
514113,20231006,30.59,30.59,27.73,28.51,8862
514128,20231006,11.04,11.04,11.04,11.04,200
514138,20231006,535.05,535.10,526.10,533.05,2086
514140,20231006,25.80,25.80,20.00,23.97,4798
514142,20231006,93.11,95.00,93.02,95.00,351
514162,20231006,118.50,120.25,118.50,119.70,29103
514165,20231006,14.49,14.49,13.40,13.59,419452
514171,20231006,28.55,31.50,28.55,29.28,3023
514175,20231006,49.10,53.36,49.10,53.36,6278
514183,20231006,141.00,144.00,140.00,140.55,19658
514197,20231006,35.06,35.06,35.06,35.06,460
514215,20231006,259.20,308.00,259.20,287.80,112617
514223,20231006,5.29,5.50,5.05,5.24,1311
514234,20231006,365.80,365.85,355.00,358.05,4627
514238,20231006,1224.70,1287.00,1150.00,1245.90,1070
514240,20231006,5.93,5.93,5.60,5.60,3663
514248,20231006,44.60,44.60,44.60,44.60,100
514264,20231006,13.75,13.89,12.75,13.20,893
514266,20231006,68.00,69.00,66.60,67.72,931
514272,20231006,67.54,67.54,64.60,66.70,1739
514280,20231006,70.00,70.00,67.00,68.59,2869
514302,20231006,145.75,145.75,140.10,142.60,1162
514312,20231006,17.80,18.00,17.30,17.99,796
514316,20231006,113.10,115.00,112.00,112.95,3659
514322,20231006,122.50,122.50,122.50,122.50,13
514326,20231006,11.15,11.63,11.00,11.53,24130
514330,20231006,49.99,50.25,48.00,50.25,1980
514332,20231006,13.21,14.59,13.21,14.20,247
514348,20231006,7.23,7.23,7.23,7.23,2293
514354,20231006,115.75,115.75,115.00,115.75,865
514358,20231006,61.90,64.90,58.81,59.23,176
514360,20231006,863.35,863.35,824.00,832.55,49255
514378,20231006,31.30,33.90,30.78,32.47,69528
514386,20231006,3.35,3.50,3.31,3.50,105080
514400,20231006,11.79,11.79,11.79,11.79,465
514412,20231006,28.25,28.25,28.25,28.25,272
514428,20231006,279.00,279.00,272.35,275.65,1058
514442,20231006,17.92,19.60,17.90,19.28,22049
514448,20231006,1656.65,1668.90,1603.90,1632.55,11427
514450,20231006,205.45,207.50,200.00,201.45,830
514454,20231006,15.50,15.50,15.50,15.50,100
514470,20231006,62.75,68.00,62.25,66.61,27852
515008,20231006,92.50,92.85,88.00,89.10,100400
515018,20231006,37.92,37.92,37.92,37.92,6641
515037,20231006,57.68,58.00,54.61,55.35,112455
515043,20231006,115.35,122.00,114.05,118.40,162873
515059,20231006,74.86,74.86,74.86,74.86,2905
515085,20231006,3.78,3.78,3.78,3.78,95
515093,20231006,50.09,52.15,49.85,51.55,1977
515127,20231006,2.83,3.00,2.83,2.92,6660
515145,20231006,14.99,15.00,14.95,15.00,67975
515147,20231006,128.40,128.40,120.75,121.90,203925
516003,20231006,185.85,185.85,180.25,181.15,4585
516016,20231006,237.00,243.75,237.00,243.75,3132
516020,20231006,3.93,3.93,3.93,3.93,2133
516030,20231006,233.10,234.05,223.25,223.85,26945
516072,20231006,333.55,333.55,328.80,331.05,4646
516078,20231006,26.85,26.85,25.60,25.61,16177
516082,20231006,371.15,372.25,365.90,367.60,3294
516096,20231006,185.00,193.00,185.00,193.00,75
516106,20231006,8.98,8.98,8.21,8.66,6797
516108,20231006,106.05,107.00,106.00,106.10,6276
516110,20231006,7.16,7.17,7.15,7.17,42330
517015,20231006,2283.20,2286.60,2230.00,2246.80,1517
517035,20231006,690.00,699.00,665.05,676.40,4188
517044,20231006,10.00,10.50,10.00,10.50,1001
517063,20231006,47.15,48.50,47.15,47.24,1276
517077,20231006,37.00,37.00,37.00,37.00,1
517096,20231006,70.00,70.18,66.12,69.98,13862
517119,20231006,14.29,14.29,13.92,14.21,3125
517146,20231006,340.30,340.50,331.95,334.40,9344
517166,20231006,55.71,57.19,55.71,56.53,29592
517168,20231006,394.00,394.00,381.05,383.80,3506
517170,20231006,40.15,41.19,38.20,40.34,14768
517174,20231006,39686.00,39686.00,38932.05,39007.65,114
517201,20231006,51.90,51.90,51.90,51.90,251
517236,20231006,151.95,159.00,151.95,155.90,10549
517238,20231006,157.85,157.85,150.05,156.85,852
517246,20231006,70.83,70.84,70.83,70.84,16849
517258,20231006,46.82,48.68,46.82,48.68,1208
517264,20231006,66.00,70.00,65.51,67.45,1763
517271,20231006,279.00,294.60,276.25,291.25,197054
517273,20231006,110.30,110.30,106.00,110.30,10556
517288,20231006,85.00,87.00,78.61,83.55,105879
517300,20231006,147.65,156.15,145.50,153.30,540694
517344,20231006,177.10,212.45,177.10,209.25,172085
517354,20231006,1411.35,1418.85,1394.40,1399.40,9698
517356,20231006,1.24,1.26,1.24,1.26,152472
517360,20231006,23.05,23.06,23.05,23.06,2172
517370,20231006,40.33,40.33,38.80,40.33,987
517372,20231006,251.50,255.00,250.00,250.55,936
517380,20231006,620.05,623.70,616.45,619.20,4414
517393,20231006,4.50,4.75,4.45,4.62,54142
517397,20231006,31.97,32.18,31.00,32.14,850
517399,20231006,6.54,6.54,6.00,6.01,1623
517411,20231006,7.00,7.00,7.00,7.00,17
517415,20231006,7.90,7.90,7.55,7.69,15655
517417,20231006,384.90,384.90,359.00,368.85,19533
517421,20231006,1223.70,1230.00,1220.70,1224.00,1166
517429,20231006,67.80,76.00,67.80,74.48,27861
517437,20231006,152.70,157.95,151.10,151.10,499
517447,20231006,51.93,51.93,51.93,51.93,9092
517449,20231006,510.80,510.80,490.80,490.80,1145
517467,20231006,5.90,6.00,5.80,5.93,15255
517477,20231006,254.95,259.60,247.55,248.45,12359
517494,20231006,20.30,21.00,20.00,20.56,32370
517500,20231006,345.10,353.25,345.10,351.80,1753
517506,20231006,779.05,790.20,768.80,779.00,6380
517514,20231006,92.95,96.80,83.00,86.90,215078
517522,20231006,750.05,767.30,750.00,761.25,5469
517530,20231006,12.00,12.00,11.38,11.75,38254
517536,20231006,545.20,566.00,544.30,562.20,8800
517546,20231006,61.40,61.40,60.18,60.18,32453
517554,20231006,41.90,41.90,40.00,40.86,34074
517556,20231006,12.74,12.85,12.50,12.85,640620
517562,20231006,124.55,129.00,124.55,127.05,58629
517569,20231006,2685.05,2739.20,2685.05,2724.05,13208
517571,20231006,4.80,5.20,4.75,4.76,10872
518011,20231006,132.25,136.75,132.25,135.50,149
518017,20231006,27.20,27.70,26.39,27.17,108076
518075,20231006,276.00,276.00,256.00,259.65,8126
518091,20231006,183.35,184.70,180.80,182.85,2374
519003,20231006,340.00,341.00,324.00,326.90,14833
519031,20231006,159.50,175.45,158.75,175.45,6833
519064,20231006,62.00,64.00,61.30,61.50,300
519097,20231006,37.49,37.49,35.88,37.15,3954
519126,20231006,542.30,545.00,538.10,540.50,8968
519136,20231006,141.45,148.65,141.10,147.20,21382
519152,20231006,3601.50,3750.00,3601.50,3700.00,6
519174,20231006,11.95,11.95,11.73,11.73,1112
519191,20231006,8.31,8.89,8.31,8.88,4938
519214,20231006,5.25,5.25,5.25,5.25,645
519216,20231006,35.50,35.50,33.55,34.22,216160
519224,20231006,29.40,29.40,28.00,28.28,20516
519234,20231006,45.43,45.43,45.00,45.00,799
519238,20231006,16.93,16.93,15.81,16.50,2712
519242,20231006,39.00,42.75,39.00,42.65,1357
519262,20231006,28.90,29.03,28.30,29.03,6898
519279,20231006,4.69,4.78,4.69,4.78,127
519285,20231006,5.04,5.39,4.91,5.32,192
519287,20231006,20.00,20.20,19.60,19.77,26433
519295,20231006,345.05,349.90,337.20,341.10,641
519299,20231006,158.50,158.55,158.50,158.55,12391
519331,20231006,53.95,53.95,52.00,52.58,5302
519359,20231006,61.40,61.40,57.95,58.96,1765
519367,20231006,84.70,84.70,84.50,84.50,2
519397,20231006,48.00,49.79,46.75,48.33,8849
519421,20231006,1644.65,1645.00,1617.00,1617.20,676
519455,20231006,54.99,56.00,54.99,55.21,4565
519457,20231006,42.15,43.65,42.14,42.27,5022
519463,20231006,92.10,92.10,90.26,90.26,334
519471,20231006,205.00,205.00,195.00,203.50,193
519475,20231006,82.12,86.10,81.00,81.53,1172
519477,20231006,44.37,45.40,41.33,41.44,4789
519483,20231006,40.90,40.90,37.50,38.56,4475
519494,20231006,37.50,38.35,36.10,38.35,47
519500,20231006,9.51,9.99,9.51,9.93,4582
519506,20231006,8.85,8.85,8.85,8.85,200
519528,20231006,13.96,13.96,12.64,13.84,7796
519532,20231006,13.29,13.58,13.02,13.18,14671
519566,20231006,125.85,125.85,123.25,125.00,2108
519574,20231006,43.71,43.71,43.71,43.71,900
519604,20231006,12.84,12.84,12.84,12.84,244
519606,20231006,13.36,13.36,13.36,13.36,4
519612,20231006,28.25,29.55,27.50,29.23,528
520021,20231006,61.45,61.78,60.77,61.06,12297
520043,20231006,143.25,144.00,142.15,143.40,1336
520056,20231006,5600.00,5600.00,5416.00,5480.20,363
520059,20231006,57.03,57.25,56.55,56.76,8355
520066,20231006,269.70,275.15,267.70,273.00,2711
520073,20231006,1217.00,1265.85,1205.50,1258.40,10889
520075,20231006,143.00,147.00,143.00,144.35,3137
520111,20231006,2555.05,2617.95,2555.05,2605.35,611
520113,20231006,3083.60,3095.00,3069.55,3080.70,338
520119,20231006,413.05,422.00,413.05,414.75,1280
520123,20231006,92.00,94.50,88.05,93.66,759
520127,20231006,16.25,18.34,16.21,18.17,200698
520141,20231006,8.30,8.30,8.02,8.21,2512
520151,20231006,360.45,364.15,357.15,359.80,2270
520155,20231006,30.80,30.88,28.21,30.88,11028
521005,20231006,56.00,56.00,55.82,55.82,32932
521014,20231006,11.30,11.30,11.30,11.30,2
521016,20231006,223.85,231.90,221.25,227.65,33868
521018,20231006,76.36,78.00,76.36,77.04,910
521034,20231006,18.70,19.07,18.70,19.07,8035
521048,20231006,114.40,114.40,114.40,114.40,2035
521054,20231006,29.21,29.21,28.52,28.52,596
521062,20231006,1.71,1.80,1.71,1.80,4858
521068,20231006,41.00,41.00,41.00,41.00,200
521080,20231006,6.75,7.00,6.75,6.81,9320
521082,20231006,2.19,2.19,2.19,2.19,200
521097,20231006,159.80,160.70,158.10,159.80,2559
521105,20231006,80.80,80.80,73.30,76.50,2265
521109,20231006,55.34,56.60,54.60,54.89,7986
521113,20231006,17.19,17.19,15.33,16.92,8378
521131,20231006,20.97,20.97,19.75,20.03,1765
521137,20231006,3.59,3.60,3.59,3.59,31068
521141,20231006,22.90,23.00,22.50,22.71,2124
521149,20231006,9.13,9.13,8.51,8.51,2314
521151,20231006,50.54,50.54,47.01,50.23,866
521161,20231006,39.70,40.40,36.10,39.36,1748
521163,20231006,140.00,140.05,135.60,136.85,5725
521178,20231006,27.00,27.90,27.00,27.90,2202
521180,20231006,8.22,8.22,7.99,8.00,20320
521188,20231006,13.52,13.52,12.88,13.52,3294
521194,20231006,321.30,323.00,321.30,323.00,62
521200,20231006,71.97,71.97,70.60,70.61,2820
521206,20231006,2.25,2.26,2.18,2.19,17843
521210,20231006,20.35,20.35,20.35,20.35,23
521216,20231006,109.00,109.00,100.10,104.50,316
521222,20231006,33.36,33.36,30.62,33.36,988
521226,20231006,17.92,18.78,16.85,18.65,9016
521228,20231006,3.24,3.24,3.24,3.24,199353
521234,20231006,33.00,33.00,32.50,32.52,283
521240,20231006,167.10,171.95,156.40,171.60,1440
521246,20231006,1.71,1.71,1.71,1.71,20531
521248,20231006,206.90,212.70,206.90,209.25,18584
522001,20231006,38.99,39.00,37.50,38.33,7278
522004,20231006,77.20,80.32,75.50,80.32,26392
522005,20231006,159.95,186.75,153.60,181.85,111308
522014,20231006,231.05,240.80,230.80,232.85,5999
522017,20231006,315.00,317.70,315.00,317.70,1877
522029,20231006,72.71,73.10,72.71,73.10,11681
522034,20231006,440.05,451.95,435.15,438.30,6157
522036,20231006,26.14,26.14,26.14,26.14,1351
522091,20231006,185.20,192.00,185.20,191.90,588
522101,20231006,187.95,196.70,187.95,196.70,258526
522105,20231006,47.20,47.28,45.10,46.01,41515
522108,20231006,714.95,718.40,703.70,707.90,605
522113,20231006,3063.70,3077.85,3050.00,3067.60,392
522122,20231006,1690.15,1709.00,1690.00,1708.00,318
522134,20231006,155.05,155.50,154.85,154.85,27130
522152,20231006,55.00,57.50,55.00,57.00,5400
522163,20231006,43.49,43.49,43.49,43.49,27
522165,20231006,51.90,52.25,50.00,50.37,96048
522183,20231006,293.00,312.80,293.00,307.65,45498
522195,20231006,681.00,681.00,646.05,657.40,366
522205,20231006,575.95,581.00,571.95,578.60,62733
522207,20231006,92.00,93.98,90.10,90.37,6754
522209,20231006,4.00,4.00,4.00,4.00,200
522229,20231006,242.00,245.00,239.00,240.55,23472
522231,20231006,58.40,60.80,56.52,57.19,16642
522235,20231006,5.14,5.14,5.14,5.14,19176
522237,20231006,23.30,23.30,23.30,23.30,5
522241,20231006,871.50,871.50,861.45,865.45,445
522245,20231006,25.90,25.90,25.90,25.90,32
522249,20231006,565.00,572.90,560.50,567.10,16088
522251,20231006,406.50,406.50,393.00,393.00,5591
522257,20231006,85.55,86.90,85.55,86.90,68078
522261,20231006,417.20,417.20,417.20,417.20,15
522267,20231006,35.69,35.71,35.69,35.71,1813
522273,20231006,25.10,25.10,23.12,25.09,120
522281,20231006,271.35,275.00,268.75,271.60,3908
522287,20231006,659.80,659.80,632.30,636.15,6632
522289,20231006,56.04,56.04,56.02,56.04,6050
522292,20231006,37.55,38.25,35.32,37.33,7906
522294,20231006,200.00,204.95,200.00,202.05,1238
522650,20231006,750.00,764.70,735.00,752.35,5943
523007,20231006,81.46,81.75,78.02,78.39,2550
523011,20231006,110.75,110.80,108.95,109.00,1729
523019,20231006,78.99,78.99,73.05,73.05,16822
523021,20231006,33.90,34.58,28.01,32.60,38733
523023,20231006,162.50,164.00,159.10,159.85,32612
523025,20231006,4342.95,4352.00,4295.00,4335.10,3350
523054,20231006,876.65,876.65,833.75,834.95,31
523062,20231006,19.15,19.15,19.15,19.15,5
523100,20231006,277.50,278.90,270.00,278.90,6210
523113,20231006,22.00,22.00,22.00,22.00,1
523116,20231006,710.00,730.00,680.00,702.00,167
523120,20231006,32.00,32.00,31.55,31.57,850
523144,20231006,41.92,43.79,40.75,42.00,9255
523151,20231006,6.05,6.05,5.80,5.99,1361
523160,20231006,1348.80,1360.00,1318.00,1347.50,1750
523186,20231006,192.00,199.30,191.05,197.95,162
523229,20231006,123.00,124.20,120.30,123.55,9540
523232,20231006,48.69,49.97,48.50,48.80,1240
523242,20231006,3.71,3.71,3.71,3.71,2000
523248,20231006,168.15,168.15,168.15,168.15,1673
523260,20231006,26.84,28.40,26.53,28.09,19638
523261,20231006,1977.20,2068.55,1969.30,2049.45,11008
523277,20231006,0.52,0.53,0.51,0.52,1006911
523289,20231006,61.50,61.95,58.01,61.34,6878
523309,20231006,141.85,144.95,131.50,143.15,10762
523323,20231006,2622.80,2625.00,2589.00,2606.20,291
523329,20231006,701.95,702.00,696.20,699.75,54
523369,20231006,142.45,142.45,135.20,137.25,33613
523371,20231006,105.75,110.50,105.75,107.45,26589
523373,20231006,19.75,19.75,18.75,19.14,367
523384,20231006,138.00,138.40,133.70,136.00,443
523385,20231006,2296.15,2315.50,2290.75,2300.80,191
523405,20231006,86.70,89.90,86.70,88.39,342754
523411,20231006,716.95,719.80,705.10,716.45,1146
523419,20231006,8.34,8.34,7.72,8.00,6134
523425,20231006,7.19,7.40,6.70,6.70,5584
523445,20231006,980.05,1008.80,979.00,983.95,24245
523449,20231006,50.97,51.99,49.01,51.99,8141
523465,20231006,36.75,38.20,36.00,37.12,5830
523467,20231006,1.68,1.68,1.60,1.65,127753
523475,20231006,315.00,325.00,304.20,318.35,18923
523483,20231006,148.80,150.90,147.95,150.70,17343
523489,20231006,28.50,28.60,27.60,28.40,544
523519,20231006,4.70,4.70,4.61,4.70,1218
523537,20231006,50.00,51.18,49.15,50.68,18610
523539,20231006,132.95,137.00,130.40,133.05,93605
523550,20231006,24.23,24.75,23.55,24.42,10745
523558,20231006,18.55,19.15,18.00,19.15,125377
523566,20231006,41.87,41.87,40.00,40.00,397
523586,20231006,282.00,296.00,280.35,295.00,15159
523594,20231006,24.50,24.50,23.78,23.95,3211
523598,20231006,151.80,152.40,146.50,147.40,320546
523606,20231006,992.00,1020.00,985.05,1002.90,7302
523610,20231006,194.50,196.60,191.15,192.05,106101
523620,20231006,28.35,28.35,26.87,27.99,70
523628,20231006,111.90,115.95,111.90,112.70,562
523630,20231006,71.27,71.27,70.00,70.66,82102
523638,20231006,142.95,143.00,139.65,141.20,2098
523642,20231006,3449.95,3449.95,3392.80,3420.20,9224
523648,20231006,224.95,232.75,224.95,228.90,2175
523650,20231006,30.47,30.48,30.47,30.48,1300
523652,20231006,14.90,14.90,14.90,14.90,92
523672,20231006,104.20,104.90,101.55,103.40,6338
523676,20231006,102.00,105.70,102.00,103.35,1507
523696,20231006,57.85,57.85,54.35,55.07,5275
523704,20231006,2357.00,2421.95,2357.00,2393.00,1723
523710,20231006,297.95,301.00,288.60,299.90,695
523732,20231006,26.50,27.45,25.55,26.30,12957
523752,20231006,19.92,20.00,18.51,19.50,21588
523782,20231006,23.70,23.70,23.70,23.70,342
523790,20231006,4.02,4.02,4.02,4.02,200
523792,20231006,1155.00,1158.20,1115.05,1123.60,2409
523826,20231006,23.00,23.75,22.99,23.43,4149
523828,20231006,153.00,153.00,148.60,149.70,5954
523832,20231006,7.50,7.87,7.50,7.54,6635
523838,20231006,60.45,60.45,59.51,59.51,3077
523840,20231006,22.00,22.40,21.52,22.30,9001
523842,20231006,8.77,9.00,8.65,8.82,236032
523844,20231006,14.30,15.00,14.30,14.30,7213
523850,20231006,500.00,503.00,492.10,496.30,6600
523862,20231006,9.55,9.55,9.55,9.55,1000
523874,20231006,1.47,1.47,1.47,1.47,5063
523896,20231006,31.50,31.50,28.60,31.00,2201
524013,20231006,14.00,14.46,13.65,14.13,6564
524037,20231006,237.00,240.45,232.70,233.30,2118
524038,20231006,5.06,5.06,4.75,5.02,1371
524080,20231006,48.40,48.40,45.28,47.50,503
524109,20231006,449.60,450.65,441.85,449.25,708
524129,20231006,454.00,454.00,447.00,448.65,988
524136,20231006,400.00,405.00,400.00,404.95,977
524156,20231006,42.79,44.69,41.10,44.16,67312
524174,20231006,7.55,7.59,7.55,7.59,53078
524200,20231006,1870.40,1877.35,1856.00,1859.80,2525
524202,20231006,67.88,67.88,63.01,64.79,847
524204,20231006,119.70,119.70,109.65,110.36,4386
524210,20231006,49.00,49.00,49.00,49.00,284
524212,20231006,75.54,75.54,75.50,75.54,19975
524218,20231006,94.70,96.00,91.00,91.71,14826
524230,20231006,124.95,124.95,123.50,124.05,118000
524238,20231006,10.30,10.30,9.90,9.90,735
524280,20231006,220.05,222.70,218.05,220.20,14991
524288,20231006,119.80,119.80,115.15,115.80,11761
524314,20231006,25.00,25.00,22.92,24.96,3096
524322,20231006,5.16,5.16,5.16,5.16,190
524324,20231006,20.35,20.35,20.20,20.35,10425
524330,20231006,208.00,208.05,204.00,204.80,412
524336,20231006,48.10,52.00,48.10,50.90,484
524342,20231006,163.90,163.90,159.00,160.30,7737
524372,20231006,509.75,533.70,506.95,531.70,14235
524400,20231006,70.89,70.89,70.89,70.89,1087
524408,20231006,163.00,168.75,162.45,165.00,561
524414,20231006,11.50,12.48,10.60,12.25,9302
524434,20231006,19.85,20.21,19.85,20.21,11406
524440,20231006,29.50,29.88,28.65,29.69,1833
524444,20231006,1.80,1.84,1.75,1.82,1498290
524458,20231006,11.29,11.51,11.29,11.51,561
524470,20231006,9.32,9.85,9.30,9.43,1586032
524480,20231006,454.80,455.00,431.10,442.95,177
524488,20231006,3.03,3.17,3.03,3.08,29772
524500,20231006,260.25,265.00,260.25,264.50,4983
524502,20231006,42.00,42.00,42.00,42.00,100
524506,20231006,273.50,281.40,273.10,278.05,1844
524518,20231006,68.50,68.50,66.50,66.67,2480
524520,20231006,87.41,88.97,86.90,87.24,91684
524522,20231006,42.30,43.00,42.30,42.99,950
524534,20231006,36.99,37.50,35.15,35.22,4253
524542,20231006,447.50,451.60,442.55,445.35,1274
524558,20231006,3958.00,3958.00,3876.00,3930.05,2606
524564,20231006,10.60,10.60,10.01,10.17,12376
524570,20231006,359.00,362.05,347.00,360.05,3401
524572,20231006,42.19,42.19,42.19,42.19,1606
524576,20231006,20.50,20.50,20.01,20.07,1546
524580,20231006,14.88,14.88,14.80,14.80,1640
524582,20231006,83.80,83.80,82.49,82.49,13
524592,20231006,6.17,6.17,5.60,5.60,1659
524594,20231006,158.00,166.80,155.00,166.80,151370
524604,20231006,16.54,16.54,16.54,16.54,100
524606,20231006,20.75,20.75,20.75,20.75,1584
524614,20231006,18.55,18.59,18.55,18.59,2135797
524622,20231006,2.24,2.24,2.24,2.24,507
524624,20231006,18.64,18.64,17.31,17.80,2152
524628,20231006,10.36,10.36,9.55,9.55,552
524632,20231006,143.55,143.55,143.55,143.55,201
524634,20231006,451.90,452.80,442.00,448.60,7043
524636,20231006,33.57,33.57,31.10,31.11,268
524640,20231006,57.58,59.00,55.00,58.74,38067
524642,20231006,0.90,0.90,0.87,0.88,7570
524648,20231006,113.30,119.95,113.30,116.95,9173
524652,20231006,15.86,16.89,15.67,15.67,57650
524654,20231006,379.20,389.95,371.10,378.85,4333
524661,20231006,3.98,3.98,3.94,3.98,29308
524663,20231006,24.11,24.11,23.51,23.59,29793
524669,20231006,1690.00,1744.00,1690.00,1702.45,214
524675,20231006,12.80,13.17,11.93,12.84,15213
524687,20231006,21.63,21.70,21.22,21.49,142910
524703,20231006,73.70,74.00,71.00,72.84,1242
524711,20231006,17.18,17.18,17.18,17.18,38531
524715,20231006,1126.05,1130.80,1123.30,1126.90,94425
524717,20231006,365.00,372.95,361.20,363.65,7218
524727,20231006,13.94,13.94,13.94,13.94,800
