TICKER, DATE, OPEN, HIGH, LOW, CLOSE, VOLUME,OI
UBL-II,20231005,1574,1574.8,1562,1568.7,24,22400
UBL-III,20231005,0,0,0,1568,0,0
ULTRACEMCO-I,20231005,8183.95,8227.95,8142.1,8195.1,4708,1722600
ULTRACEMCO-II,20231005,8265.7,8275.35,8216.3,8250.35,80,15700
ULTRACEMCO-III,20231005,8279.95,8311.95,8279.95,8303.5,7,1600
UPL-I,20231005,613.2,613.2,604,607,2433,32524700
UPL-II,20231005,613.7,615,608.15,611.55,203,1405300
UPL-III,20231005,618.45,620.2,613.15,616.1,18,153400
VEDL-I,20231005,225.1,225.9,220.6,223.1,5510,67034000
VEDL-II,20231005,226.7,227.1,221.8,224.35,358,3870000
VEDL-III,20231005,227.2,227.45,223.1,225.45,118,370000
VOLTAS-I,20231005,883.9,885.1,873.95,883.4,1858,6867600
VOLTAS-II,20231005,882.5,888.8,881,888.05,66,168000
VOLTAS-III,20231005,891,891.5,886.05,891.5,15,10200
WIPRO-I,20231005,408.4,412.2,406,408.35,6176,43546500
WIPRO-II,20231005,411,414.8,409,410.8,499,2224500
WIPRO-III,20231005,413,417.15,412.55,413.65,42,147000
ZEEL-I,20231005,260.5,264.1,259.1,259.55,2306,83754000
ZEEL-II,20231005,262.45,265.9,261.1,261.35,128,915000
ZEEL-III,20231005,266,266,263,263,4,75000
ZYDUSLIFE-I,20231005,609.85,614.25,603.6,606.9,534,7147800
ZYDUSLIFE-II,20231005,617.8,617.8,610,610.9,6,95400
ZYDUSLIFE-III,20231005,0,0,0,613.65,0,0
