TICKER, DATE, OPEN, HIGH, LOW, CLOSE, VOLUME,OI
ASTRAL-II,20231009,1870.5,1881.1,1867,1870.95,47,28626
ASTRAL-III,20231009,1886.05,1886.05,1886.05,1886.05,2,3670
ATUL-I,20231009,6908.9,6965.05,6845.35,6871.05,1028,414750
ATUL-II,20231009,6868.25,6918.95,6803.8,6836.7,537,46050
ATUL-III,20231009,0,0,0,6850,0,450
AUBANK-I,20231009,705.7,717.5,705,709.8,2621,13976000
AUBANK-II,20231009,703.4,712.2,700.5,705.05,165,442000
AUBANK-III,20231009,704,707.05,700,701.35,18,33000
AUROPHARMA-I,20231009,900.15,919.7,892.25,915.05,4333,16062200
AUROPHARMA-II,20231009,900.45,923.75,900.45,920.15,146,213400
AUROPHARMA-III,20231009,910,927,910,924.3,14,44000
AXISBANK-I,20231009,1000.6,1004,993,1000.55,13775,50708750
AXISBANK-II,20231009,1003.6,1010.45,1000,1007.25,325,785625
AXISBANK-III,20231009,1013,1017,1006.9,1014.2,14,52500
BAJAJ-AUTO-I,20231009,5003.7,5077.9,4996,5026.9,1466,2182750
BAJAJ-AUTO-II,20231009,5027,5095,5026.85,5054.5,30,40750
BAJAJ-AUTO-III,20231009,5080,5104,5072.45,5072.45,4,1750
BAJAJFINSV-I,20231009,1633.9,1633.9,1614,1623,5888,10466000
BAJAJFINSV-II,20231009,1647.5,1647.5,1625.5,1633.55,322,224500
BAJAJFINSV-III,20231009,1645.6,1651.6,1639,1643.2,37,28500
BAJFINANCE-I,20231009,8140.05,8160.6,8049.95,8061.65,12665,4052750
BAJFINANCE-II,20231009,8172,8203.45,8096.7,8105.75,605,151625
BAJFINANCE-III,20231009,8208.25,8222.8,8150,8154.8,60,8375
BALKRISIND-I,20231009,2531.35,2553.95,2524.2,2537.95,1852,1992300
BALKRISIND-II,20231009,2551.55,2551.6,2534.75,2534.75,10,12300
BALKRISIND-III,20231009,0,0,0,2577.45,0,300
BALRAMCHIN-I,20231009,432.6,438.1,423.7,426.5,2067,10707200
BALRAMCHIN-II,20231009,434.6,440.35,427,429.95,114,292800
BALRAMCHIN-III,20231009,0,0,0,451.95,0,0
BANDHANBNK-I,20231009,251.05,251.8,246.1,246.7,6104,64275000
BANDHANBNK-II,20231009,251.1,253.45,248,248.55,299,1385000
BANDHANBNK-III,20231009,252.9,253.95,249.8,250.1,19,97500
BANKBARODA-I,20231009,214,215.8,210.9,212.5,5334,109927350
BANKBARODA-II,20231009,215.9,217.3,212.75,214,259,3293550
BANKBARODA-III,20231009,214.95,217.7,214.65,215.6,30,193050
BATAINDIA-I,20231009,1610.65,1625,1610,1621.55,606,1317750
BATAINDIA-II,20231009,1614.3,1623.55,1607,1621.15,24,46125
BATAINDIA-III,20231009,1623.95,1623.95,1623.95,1623.95,1,1125
BEL-I,20231009,137.6,138.2,135.65,136.3,2707,64267500
BEL-II,20231009,138.3,139.05,136.9,137.2,201,2616300
BEL-III,20231009,138.95,139.8,138,138.25,11,85500
BERGEPAINT-I,20231009,553.75,566.3,551.45,563.95,1468,11057640
BERGEPAINT-II,20231009,550.55,564.1,550.5,562,363,1279080
BERGEPAINT-III,20231009,558.85,563.25,558.85,561,12,87120
BHARATFORG-I,20231009,1087.1,1093,1076.35,1087.1,1606,9106000
BHARATFORG-II,20231009,1090,1097.95,1085.4,1092,62,111000
BHARATFORG-III,20231009,1097.4,1097.4,1097.4,1097.4,2,36000
BHARTIARTL-I,20231009,921.95,929.65,919,925.75,3365,34865950
BHARTIARTL-II,20231009,925.95,934.25,924.5,930.8,148,969000
BHARTIARTL-III,20231009,931.15,936.85,931.15,936.85,6,10450
BHEL-I,20231009,128.4,128.4,124.55,127,3293,108916500
BHEL-II,20231009,128.45,128.45,125.55,127.85,170,3307500
BHEL-III,20231009,128.6,129,127.35,127.35,7,294000
BIOCON-I,20231009,263.2,265,260.1,261.7,1296,27357500
BIOCON-II,20231009,264.65,266.7,262.2,263.4,94,1090000
BIOCON-III,20231009,266.55,268.4,264.1,265.5,24,77500
BOSCHLTD-I,20231009,19250,19321.25,19025.15,19242.7,649,106700
BOSCHLTD-II,20231009,19120,19363.05,19120,19300,16,1700
BOSCHLTD-III,20231009,0,0,0,19668.25,0,0
BPCL-I,20231009,342.85,343,337.1,341.25,2946,27369000
BPCL-II,20231009,343.95,344,339.15,343.35,159,757800
BPCL-III,20231009,341.95,345.4,341.1,344.8,25,54000
BRITANNIA-I,20231009,4530,4553.85,4515,4541.5,1189,1860800
BRITANNIA-II,20231009,4560.2,4583,4550,4573.55,39,32000
BRITANNIA-III,20231009,4601,4609.95,4601,4601.25,11,3000
BSOFT-I,20231009,513.55,526.6,511.35,517.7,2932,7902000
BSOFT-II,20231009,512.75,528,512.75,519.25,144,238000
BSOFT-III,20231009,524.85,528,523,523,5,18000
CANBK-I,20231009,372.55,373,364.2,365.95,6296,48753900
CANBK-II,20231009,373.65,374.2,367.1,368.75,397,1287900
CANBK-III,20231009,373.65,375.7,369.9,371.05,40,105300
CANFINHOME-I,20231009,767.05,767.05,748.05,751.4,1466,4101825
CANFINHOME-II,20231009,765,768,755.6,757.75,49,63375
CANFINHOME-III,20231009,769.05,769.05,760.1,760.1,4,13650
CHAMBLFERT-I,20231009,272.5,276.5,268.45,274.15,1825,12279700
CHAMBLFERT-II,20231009,273.75,277.85,270.55,275.6,100,570000
CHAMBLFERT-III,20231009,275,277.7,275,277.7,2,20900
CHOLAFIN-I,20231009,1214.85,1223.4,1206.15,1217.1,1768,13555000
CHOLAFIN-II,20231009,1221.2,1228,1214,1223.8,93,325000
CHOLAFIN-III,20231009,1228.8,1230,1223.4,1229.1,11,30000
CIPLA-I,20231009,1179.45,1179.45,1157.2,1164.65,1651,9687600
CIPLA-II,20231009,1166.1,1177.15,1166.1,1171.2,96,122850
CIPLA-III,20231009,1182.75,1182.75,1182.75,1182.75,1,3250
COALINDIA-I,20231009,287.3,289.4,284.2,288.25,3009,73046400
COALINDIA-II,20231009,286.2,289.25,284.35,288.5,196,1885800
COALINDIA-III,20231009,286.15,289.8,285.45,289.1,40,180600
COFORGE-I,20231009,5154.55,5238.5,5133.75,5149.4,2807,1317750
COFORGE-II,20231009,5207,5237.95,5145,5156.4,122,27150
COFORGE-III,20231009,0,0,0,5242.1,0,300
COLPAL-I,20231009,1968.9,2001.55,1938.2,1989.15,1158,3195850
COLPAL-II,20231009,1968.65,1990,1968,1982.35,41,23450
COLPAL-III,20231009,1993.7,1993.7,1993.7,1993.7,2,1050
CONCOR-I,20231009,709.5,713.85,702,710.4,1300,5726000
CONCOR-II,20231009,705.05,715.9,705.05,714.2,21,83000
CONCOR-III,20231009,711.55,711.55,711.55,711.55,1,2000
COROMANDEL-I,20231009,1172,1183,1154,1164.5,1176,1380400
COROMANDEL-II,20231009,1177.35,1186.9,1162.3,1169.85,91,74900
COROMANDEL-III,20231009,1187.5,1187.5,1170.05,1176,3,10500
CROMPTON-I,20231009,299.5,300.8,295,296.75,1251,12403800
CROMPTON-II,20231009,300.55,302.05,297.05,298.55,81,316800
CROMPTON-III,20231009,301.3,302.55,299.5,299.8,13,36000
CUB-I,20231009,128.5,128.55,125.45,126.1,2134,45870000
CUB-II,20231009,128.7,128.85,126.4,126.85,157,1750000
CUB-III,20231009,128.7,129.05,127.5,127.75,15,165000
CUMMINSIND-I,20231009,1698.95,1712.7,1687.1,1699.6,1558,4867200
CUMMINSIND-II,20231009,1710.05,1710.05,1693.8,1703.45,32,70800
CUMMINSIND-III,20231009,1712,1712,1712,1712,1,1800
DABUR-I,20231009,546.05,547.4,542.7,543.45,1177,16657500
DABUR-II,20231009,548.05,548.25,544.7,545,62,228750
DABUR-III,20231009,552,552,548.5,548.5,2,12500
DALBHARAT-I,20231009,2206.2,2250,2206.1,2228.2,1855,1808000
DALBHARAT-II,20231009,2239.55,2255,2217.8,2236.2,42,23000
DALBHARAT-III,20231009,0,0,0,2382.15,0,0
DEEPAKNTR-I,20231009,2077.05,2103.9,2071.1,2077,1237,2236500
DEEPAKNTR-II,20231009,2094.9,2111.45,2085.6,2089.15,41,50100
DEEPAKNTR-III,20231009,0,0,0,2138,0,1500
DELTACORP-I,20231009,137,144.95,135.55,141.95,432,10976000
DELTACORP-II,20231009,138.3,145.2,137.75,143.25,37,1593200
DELTACORP-III,20231009,139.7,144.9,139.7,143.6,9,114800
DIVISLAB-I,20231009,3701.55,3799.8,3683.25,3721.55,3295,2250800
DIVISLAB-II,20231009,3740.35,3816,3716.7,3735.55,104,66800
DIVISLAB-III,20231009,3806.65,3806.65,3745,3755,12,3200
DIXON-I,20231009,5099.65,5187.65,5050.2,5126.85,1981,1294600
DIXON-II,20231009,5109.6,5200,5105.8,5139.85,83,38600
DIXON-III,20231009,5152,5175,5149.5,5159,11,3400
DLF-I,20231009,549.65,549.65,537.4,542.2,7424,34316700
DLF-II,20231009,550.5,551,541.1,546,482,872850
DLF-III,20231009,550.95,552.9,547,549.35,31,79200
DRREDDY-I,20231009,5425,5534.6,5414.25,5513.45,5076,2643500
DRREDDY-II,20231009,5461.7,5570,5453.25,5550.65,159,22625
DRREDDY-III,20231009,5524,5600,5524,5600,6,2625
EICHERMOT-I,20231009,3432.05,3491.8,3415.2,3460.25,3575,3053400
EICHERMOT-II,20231009,3441,3512,3441,3478.45,223,95025
EICHERMOT-III,20231009,3514.45,3520,3489.4,3489.5,8,5950
ESCORTS-I,20231009,3194.3,3235.3,3171,3209.75,2101,1947275
ESCORTS-II,20231009,3204.35,3243.45,3200,3226.85,42,39325
ESCORTS-III,20231009,3230,3235,3210,3235,8,2750
EXIDEIND-I,20231009,257,258.8,253.95,255.5,1139,15595200
EXIDEIND-II,20231009,258,260.45,255.85,257.4,159,860400
EXIDEIND-III,20231009,260.8,260.8,260,260,3,36000
FEDERALBNK-I,20231009,144.75,146,143.65,145.1,4528,107930000
FEDERALBNK-II,20231009,145.5,146.7,144.8,146.05,222,2905000
FEDERALBNK-III,20231009,146.6,147.7,145.8,147.05,59,485000
GAIL-I,20231009,123.15,123.85,121.05,121.95,3174,144277200
GAIL-II,20231009,124,124.3,121.95,122.75,251,3934500
GAIL-III,20231009,123.8,124.6,123,123.5,18,338550
GLENMARK-I,20231009,790,801,784.5,787.75,1313,8375200
GLENMARK-II,20231009,790.45,804.65,790,792.6,67,216050
GLENMARK-III,20231009,0,0,0,807.5,0,18850
GMRINFRA-I,20231009,60.9,61.1,57.6,57.85,2151,133650000
GMRINFRA-II,20231009,61,61,58.05,58.25,199,5130000
GMRINFRA-III,20231009,61.3,61.3,58.9,58.9,16,585000
GNFC-I,20231009,613.2,617.35,603,613.55,945,8765900
GNFC-II,20231009,611.3,620.9,609.15,617.35,62,131300
GNFC-III,20231009,0,0,0,636.95,0,2600
GODREJCP-I,20231009,975.25,977.1,967,969.1,755,9880000
GODREJCP-II,20231009,975.3,983.45,975.05,976.05,14,83000
GODREJCP-III,20231009,0,0,0,1000,0,3000
GODREJPROP-I,20231009,1665,1669.85,1626.9,1632.95,3660,4018975
GODREJPROP-II,20231009,1670.1,1670.1,1638.1,1644.1,186,99750
GODREJPROP-III,20231009,1660,1660,1652,1655.9,6,2850
GRANULES-I,20231009,355.1,364.8,354.2,356.65,2292,9802000
GRANULES-II,20231009,357.9,366.9,357.9,358.95,145,276000
GRANULES-III,20231009,364,364,364,364,1,10000
GRASIM-I,20231009,1892.85,1900,1876.7,1892.25,1421,12040300
GRASIM-II,20231009,1896.05,1912,1892,1904.95,34,60800
GRASIM-III,20231009,0,0,0,1921,0,1900
GUJGASLTD-I,20231009,424,426,418.55,423.75,1314,11212500
GUJGASLTD-II,20231009,426.5,428.7,422.1,426.6,132,675000
GUJGASLTD-III,20231009,429.2,429.8,429.2,429.65,7,35000
HAL-I,20231009,1939.95,1951,1918.85,1923.7,2874,9149400
HAL-II,20231009,1942.95,1953.95,1926,1931.5,169,350400
HAL-III,20231009,1946.95,1964.35,1938,1938,27,28800
HAVELLS-I,20231009,1398.7,1402.35,1383,1389.75,2013,5700000
HAVELLS-II,20231009,1401.3,1408.2,1393.7,1397.25,42,58500
HAVELLS-III,20231009,1412.25,1415.8,1405,1408,5,5000
HCLTECH-I,20231009,1224.9,1260.85,1224.9,1244.85,12121,11304300
HCLTECH-II,20231009,1237.15,1269,1237.15,1253.05,392,226100
HCLTECH-III,20231009,1245.55,1275,1245.55,1261.75,41,35000
HDFCAMC-I,20231009,2702.85,2726.7,2679.45,2693.1,2810,4274700
HDFCAMC-II,20231009,2689.75,2710.05,2663.7,2679.55,186,133200
HDFCAMC-III,20231009,2680,2697,2666,2676.25,18,17700
HDFCBANK-I,20231009,1534,1534,1515.9,1519.5,20967,155031800
HDFCBANK-II,20231009,1543.5,1543.5,1527.65,1531,1349,4292750
HDFCBANK-III,20231009,1552.45,1553.15,1539.9,1542.3,159,224950
HDFCLIFE-I,20231009,629.2,631.7,616.85,618,3849,16525300
HDFCLIFE-II,20231009,635.6,635.6,621.15,622.1,92,187000
HDFCLIFE-III,20231009,632,632,626,626.25,6,11000
HEROMOTOCO-I,20231009,2990.7,3051.3,2920.15,2951.75,10542,3829800
HEROMOTOCO-II,20231009,3038.95,3061.7,2934,2962.8,472,148200
HEROMOTOCO-III,20231009,3071,3074,2950.9,2991.4,26,5700
HINDALCO-I,20231009,471.65,475,466.6,471.8,3716,21917000
HINDALCO-II,20231009,475.55,477.4,470.85,474.8,120,617400
HINDALCO-III,20231009,479.4,480,475,477.65,22,107800
HINDCOPPER-I,20231009,152.85,153.5,148.15,149.75,1475,34990600
HINDCOPPER-II,20231009,152.35,154.3,149.35,151.05,187,1012300
HINDCOPPER-III,20231009,154.55,154.75,150.6,151.9,14,121900
HINDPETRO-I,20231009,254.05,254.05,249.5,252.05,3234,48934800
HINDPETRO-II,20231009,254.45,255.25,251.5,254.3,130,699300
HINDPETRO-III,20231009,255,255,253.5,255,8,27000
HINDUNILVR-I,20231009,2498.2,2519,2490.85,2514.3,4291,7133700
HINDUNILVR-II,20231009,2501.5,2520.5,2492,2515.1,320,1992600
HINDUNILVR-III,20231009,2519,2536.55,2511.65,2534.25,16,15000
IBULHSGFIN-I,20231009,171,178,168.9,173.15,132,55692000
IBULHSGFIN-II,20231009,173,173,173,173,1,2810100
IBULHSGFIN-III,20231009,0,0,0,185.25,0,51000
ICICIBANK-I,20231009,941.8,943.5,937.4,939.9,16490,94238200
ICICIBANK-II,20231009,947,950.05,944.25,946.6,445,1994300
ICICIBANK-III,20231009,955.95,956.75,952.2,953.6,59,170800
ICICIGI-I,20231009,1331.85,1331.85,1298.5,1300.35,910,2881000
ICICIGI-II,20231009,1318.1,1324.95,1305,1305.2,21,34500
ICICIGI-III,20231009,1328,1328,1328,1328,1,2000
ICICIPRULI-I,20231009,558.35,561.8,541.25,544.05,2961,6583500
ICICIPRULI-II,20231009,562,563.65,545.85,547.3,57,91500
ICICIPRULI-III,20231009,0,0,0,576.35,0,0
IDEA-I,20231009,10.7,11.45,10.6,11,5511,1514240000
IDEA-II,20231009,10.9,11.5,10.75,11.05,820,66880000
IDEA-III,20231009,10.8,11.55,10.8,11.15,55,7120000
IDFC-I,20231009,122.8,124,121.45,122.75,1419,86030000
IDFC-II,20231009,123.3,124.45,122.65,123.8,75,3760000
IDFC-III,20231009,123.75,124.9,123.75,124.9,15,180000
IDFCFIRSTB-I,20231009,90,90,88.65,89.4,4215,285015000
IDFCFIRSTB-II,20231009,89,89.45,88.1,88.7,449,29100000
IDFCFIRSTB-III,20231009,88.3,88.75,88,88.25,83,4530000
IEX-I,20231009,131.9,133.2,130.25,131.85,1923,57367500
IEX-II,20231009,132.7,134.05,131.3,132.8,155,2505000
IEX-III,20231009,133.45,134.8,132.5,133.85,28,172500
IGL-I,20231009,460,462.55,449,461.05,1891,10747000
IGL-II,20231009,460,464.8,451.7,463.15,85,231000
IGL-III,20231009,460.45,465,457.55,465,8,15125
INDHOTEL-I,20231009,423.35,423.45,415.35,417.3,2914,19606000
INDHOTEL-II,20231009,424.3,424.35,419.25,420.25,245,652000
INDHOTEL-III,20231009,423.55,426.25,422.85,426.25,9,102000
INDIACEM-I,20231009,229.6,229.6,224.5,225.85,1923,20343500
INDIACEM-II,20231009,231.5,231.5,226.45,227.2,73,475600
INDIACEM-III,20231009,0,0,0,230.75,0,0
INDIAMART-I,20231009,2850.6,2850.6,2792.1,2805.75,1367,606600
INDIAMART-II,20231009,2830.35,2834.3,2815,2821,19,18900
INDIAMART-III,20231009,0,0,0,2900,0,600
INDIGO-I,20231009,2501.05,2506.5,2452.05,2479.9,6273,4412700
INDIGO-II,20231009,2510,2545,2468.75,2494.7,163,66900
INDIGO-III,20231009,2510,2530,2493.3,2508,10,5100
INDUSINDBK-I,20231009,1421.25,1450.6,1414.2,1433.2,10287,24063000
INDUSINDBK-II,20231009,1435.05,1459.3,1424.45,1442.7,331,240000
INDUSINDBK-III,20231009,1438.3,1462.9,1438.3,1449.8,17,22500
INDUSTOWER-I,20231009,179.95,183.25,177.45,179.6,4611,84432200
INDUSTOWER-II,20231009,179.85,184.5,178.9,180.9,213,999600
INDUSTOWER-III,20231009,182,185,181.35,182.5,15,74800
INFY-I,20231009,1460.55,1484.5,1457.3,1468.55,22185,18803200
INFY-II,20231009,1468,1489,1459,1473.65,1094,4494400
INFY-III,20231009,1485.85,1497.1,1480.6,1481.45,96,62000
IOC-I,20231009,88.85,88.9,87.25,87.8,1304,117663000
IOC-II,20231009,89.55,89.6,88.05,88.45,195,5450250
IOC-III,20231009,88.8,89.7,88.8,89.25,13,243750
IPCALAB-I,20231009,928.15,956,925.9,934.7,2723,1828450
IPCALAB-II,20231009,927.55,954.3,927.55,930.45,116,64350
IPCALAB-III,20231009,0,0,0,930.8,1,4550
IRCTC-I,20231009,711.05,712.3,702,705.8,3545,11761750
IRCTC-II,20231009,713.9,715.7,707,710.25,185,540750
IRCTC-III,20231009,715,719.95,711.2,715.5,15,42000
ITC-I,20231009,440.15,443.8,438,441.7,4213,62641600
ITC-II,20231009,441.9,446.85,441,444.8,142,1561600
ITC-III,20231009,447,448,446.4,447.3,7,59200
JINDALSTEL-I,20231009,682.3,682.3,665.5,677.7,2950,24441250
JINDALSTEL-II,20231009,670.35,684.2,670.35,682.55,80,161250
JINDALSTEL-III,20231009,686,688,685,685,3,13750
JKCEMENT-I,20231009,3114.7,3129.15,3076,3099.4,485,762000
JKCEMENT-II,20231009,3144,3144,3085.1,3110.15,29,8250
JKCEMENT-III,20231009,3100,3100,3100,3100,1,250
JSWSTEEL-I,20231009,758.75,763.95,751.2,760.55,2042,18728550
JSWSTEEL-II,20231009,764.95,768.7,758,767.05,97,260550
JSWSTEEL-III,20231009,764.45,767.75,763.8,767.75,6,17550
JUBLFOOD-I,20231009,529.9,537.15,524.05,532.85,3018,21225000
JUBLFOOD-II,20231009,524.05,532.7,519.95,528.45,281,823750
JUBLFOOD-III,20231009,521.05,528.3,518.5,525.1,30,71250
KOTAKBANK-I,20231009,1740,1740,1722.4,1723.9,6137,33812800
KOTAKBANK-II,20231009,1753.05,1753.05,1735.45,1736.75,289,923600
KOTAKBANK-III,20231009,1760,1763,1749,1749.35,62,54400
L&TFH-I,20231009,136.25,136.55,130.7,131.5,4849,76326972
L&TFH-II,20231009,137.15,137.15,131.8,132.4,568,4337064
L&TFH-III,20231009,137,137,132.85,133.25,21,472972
LALPATHLAB-I,20231009,2447.8,2522.15,2445.25,2489.2,1490,924000
LALPATHLAB-II,20231009,2460,2526.75,2460,2496.35,50,35700
LALPATHLAB-III,20231009,2520,2520,2520,2520,1,600
LAURUSLABS-I,20231009,395.05,401.3,392.05,398.55,1460,11459700
LAURUSLABS-II,20231009,392.75,399.2,391.5,396.5,122,1759500
LAURUSLABS-III,20231009,393.35,398,393.1,395.05,5,51000
LICHSGFIN-I,20231009,468,468.75,459.2,466.95,2558,22938000
LICHSGFIN-II,20231009,468.05,471.85,462.85,470.5,75,362000
LICHSGFIN-III,20231009,470,473,469,469.05,5,34000
LT-I,20231009,3072,3087.5,3061,3080.1,6360,8740200
LT-II,20231009,3101,3107.9,3083.1,3100.75,250,282300
LT-III,20231009,3112.3,3121,3102.3,3121,20,27600
LTIM-I,20231009,5221,5260,5190.95,5225.85,3360,1765650
LTIM-II,20231009,5219.85,5272,5210,5237.85,106,47700
LTIM-III,20231009,5250,5262,5247.95,5261.8,6,4200
LTTS-I,20231009,4637.35,4750,4610.75,4713.05,2800,571200
LTTS-II,20231009,4608,4709.95,4608,4687.85,248,68600
LTTS-III,20231009,4702,4702,4644.3,4685.45,86,17000
LUPIN-I,20231009,1157,1164.65,1145,1154.35,939,5326100
LUPIN-II,20231009,1154,1171.25,1153.95,1161,42,201450
LUPIN-III,20231009,1171.25,1173,1166,1166,3,7650
M&M-I,20231009,1532.9,1544.7,1520.2,1521.65,3387,15016400
M&M-II,20231009,1542.6,1555.95,1530.9,1532.35,181,285600
M&M-III,20231009,1552,1553,1543,1544.55,7,23100
M&MFIN-I,20231009,284.6,288,282.15,283.85,2112,40252000
M&MFIN-II,20231009,279.85,284.4,278.4,279.8,694,3992000
M&MFIN-III,20231009,281.95,282,277.95,277.85,14,384000
MANAPPURAM-I,20231009,140,141.5,138.1,139.95,91,69618000
MANAPPURAM-II,20231009,142,142.1,139.95,142.1,3,2640000
MANAPPURAM-III,20231009,0,0,0,143,0,66000
MARICO-I,20231009,535.95,542.6,535.1,540.45,1533,13093200
MARICO-II,20231009,536.5,544,536.5,541.5,75,222000
MARICO-III,20231009,541,543,541,543,2,10800
MARUTI-I,20231009,10269.1,10351.2,10218.95,10254.65,4916,2547900
MARUTI-II,20231009,10306.7,10421,10300,10325.85,249,53200
MARUTI-III,20231009,10383.55,10481,10383.55,10417.8,5,5600
MCDOWELL-N-I,20231009,1031.05,1032.95,1007.2,1015.5,3196,9993200
MCDOWELL-N-II,20231009,1034.35,1039.6,1015,1022.45,128,77700
MCDOWELL-N-III,20231009,1040.5,1040.5,1030,1030,2,5600
MCX-I,20231009,2089,2145.6,2050,2069.65,15722,2822400
MCX-II,20231009,2089.35,2155.25,2062.4,2075.7,1164,352800
MCX-III,20231009,2080.05,2150,2075,2086.25,58,20800
METROPOLIS-I,20231009,1477,1524,1470.85,1505.7,4608,1642000
METROPOLIS-II,20231009,1497,1530,1495.85,1513.7,178,54400
METROPOLIS-III,20231009,1525,1528.95,1525,1528.95,3,4000
MFSL-I,20231009,919,920.25,897,899.8,2125,8916800
MFSL-II,20231009,915.45,922.5,903.4,905.45,35,47200
MFSL-III,20231009,0,0,0,922.6,0,0
MGL-I,20231009,1101,1122.05,1098.1,1114.3,975,2510400
MGL-II,20231009,1107,1123,1107,1117.15,49,51200
MGL-III,20231009,1116.95,1121.2,1116.95,1121.2,2,8800
MOTHERSON-I,20231009,91.85,91.85,90.4,90.85,805,80024100
MOTHERSON-II,20231009,91.7,92.25,91.2,91.55,68,2399800
MOTHERSON-III,20231009,92.55,93,91.95,92.25,9,163300
MPHASIS-I,20231009,2469.85,2493.1,2443.8,2461.3,2694,2499200
MPHASIS-II,20231009,2482.8,2482.8,2450,2462.5,89,42625
MPHASIS-III,20231009,2489.8,2489.8,2468.3,2473.75,4,2750
MRF-I,20231009,107801.45,108125,106703.75,107601.7,867,40670
MRF-II,20231009,107936.3,108697.8,107320.2,108076.5,52,1370
MRF-III,20231009,108556.25,108556.25,108556.25,108556.25,1,70
MUTHOOTFIN-I,20231009,1201.05,1204,1186.45,1192.25,1795,6789200
MUTHOOTFIN-II,20231009,1187,1192.25,1176.35,1183,375,224400
MUTHOOTFIN-III,20231009,1171,1172.85,1160.35,1172.85,6,13200
NATIONALUM-I,20231009,95,95.2,92.7,93.8,1214,57465000
NATIONALUM-II,20231009,94,94.75,93.4,94.25,89,2685000
