TICKERCODE, DATE, OPEN, HIGH, LOW, CLOSE, VOLUME
512048,20231005,4.10,4.10,3.94,4.00,249331
512064,20231005,99.00,99.00,94.25,99.00,165
512068,20231005,92.00,94.00,89.05,91.25,73526
512093,20231005,7.09,7.09,6.43,6.43,718315
512097,20231005,0.48,0.54,0.48,0.52,2602223
512103,20231005,74.00,74.00,74.00,74.00,100
512131,20231005,58.80,62.00,57.65,59.58,34431
512149,20231005,1.94,1.94,1.88,1.88,4301977
512165,20231005,179.90,179.90,171.00,173.65,69
512175,20231005,4.59,4.60,4.33,4.58,38751
512179,20231005,423.60,446.35,423.60,444.65,31478
512197,20231005,2.06,2.16,2.06,2.16,5753
512215,20231005,44.59,44.59,44.59,44.59,1502
512217,20231005,27.30,27.47,25.50,25.96,6366
512229,20231005,230.00,235.15,228.60,229.70,7469
512247,20231005,3.88,3.88,3.74,3.79,60840
512257,20231005,2.89,2.96,2.85,2.92,98381
512267,20231005,24.89,24.89,24.13,24.68,49753
512279,20231005,12.05,12.05,12.05,12.05,218
512301,20231005,3.10,3.10,3.00,3.00,1084
512329,20231005,6234.35,6234.35,6234.35,6234.35,15
512344,20231005,4.06,4.06,4.06,4.06,456
512379,20231005,23.80,23.85,22.99,23.13,4765105
512393,20231005,105.40,105.40,100.60,101.00,101
512399,20231005,10.71,11.02,10.30,10.87,80135
512425,20231005,430.00,448.00,430.00,439.00,4
512437,20231005,497.30,513.75,497.25,497.30,508
512441,20231005,16.50,17.22,16.00,16.88,135589
512443,20231005,15.50,16.24,15.25,15.95,5159
512453,20231005,689.30,689.30,660.00,674.10,1029
512455,20231005,553.05,565.00,546.75,549.60,27711
512463,20231005,33.45,33.99,33.00,33.46,894240
512477,20231005,130.90,143.50,130.90,142.90,2228
512481,20231005,3.10,3.21,3.10,3.10,80
512485,20231005,63.15,68.93,63.15,68.93,352
512489,20231005,101.85,101.85,93.60,101.80,263
512493,20231005,42.64,42.64,41.00,41.27,11859
512499,20231005,0.49,0.49,0.49,0.49,142069
512527,20231005,1100.00,1155.00,1100.00,1144.75,950
512559,20231005,34.33,34.80,34.33,34.69,3935
512565,20231005,56.10,56.10,56.08,56.08,1432
512587,20231005,63.92,67.12,63.92,67.12,13956
512589,20231005,24.88,24.89,23.35,23.52,1721
512591,20231005,70.55,73.40,70.30,73.00,432
512595,20231005,144.75,144.75,144.75,144.75,35
512597,20231005,108.55,113.10,107.55,112.05,525
512599,20231005,2480.95,2487.00,2446.65,2466.45,52786
512604,20231005,4.69,4.69,4.32,4.55,2155
512618,20231005,5.82,6.42,5.82,6.42,9223
512624,20231005,3.37,3.37,3.16,3.33,127769
512626,20231005,170.15,172.00,169.00,169.20,5401
512634,20231005,85.00,85.00,82.20,84.89,2271
513005,20231005,38.00,39.79,38.00,38.90,993
513043,20231005,41.95,43.20,40.83,42.91,3428
513059,20231005,21.08,22.00,21.00,21.48,15837
513063,20231005,20.51,21.38,20.51,21.38,525
513097,20231005,525.75,527.00,518.00,523.60,6181
513117,20231005,8.29,8.29,8.29,8.29,7375
513119,20231005,58.00,59.89,55.00,56.35,3649
513149,20231005,839.90,839.90,778.20,779.90,181
513173,20231005,23.21,24.00,22.70,22.70,513
513228,20231005,108.80,109.10,105.75,106.30,34432
513250,20231005,15.69,15.69,15.60,15.69,1941819
513252,20231005,795.30,830.00,771.00,811.25,1072
513262,20231005,283.05,288.70,280.30,285.50,41607
513269,20231005,188.50,194.55,188.50,193.25,21327
513303,20231005,19.35,19.35,18.03,18.40,15317
513307,20231005,113.30,113.30,113.20,113.20,132
513309,20231005,15.00,15.44,14.25,14.61,342
513337,20231005,23.95,23.95,23.95,23.95,68251
513353,20231005,256.90,257.70,250.00,251.35,11772
513361,20231005,2.17,2.22,2.15,2.17,167325
513369,20231005,57.22,62.14,57.20,57.93,4788
513375,20231005,1191.95,1193.65,1169.35,1190.75,3573
513377,20231005,59.06,59.70,57.75,58.43,351919
513397,20231005,8.31,8.31,8.30,8.30,61
513401,20231005,37.89,37.89,35.81,35.87,2670
513403,20231005,6.35,6.35,6.10,6.10,6998
513418,20231005,4.73,4.73,4.44,4.53,9433
513422,20231005,23.70,23.70,21.80,22.70,1943
513430,20231005,23.47,23.47,23.47,23.47,100
513434,20231005,948.15,948.15,933.10,937.55,4434
513452,20231005,9.96,9.96,9.50,9.96,527
513456,20231005,29.52,29.52,26.72,28.39,21291
513460,20231005,6.85,7.19,6.85,7.19,655
513472,20231005,55.50,55.50,53.16,53.16,2868
513488,20231005,36.96,36.96,35.70,36.90,627
513498,20231005,165.50,165.50,165.50,165.50,8303
513502,20231005,2.94,2.97,2.80,2.84,96897
513507,20231005,180.00,188.00,180.00,188.00,200
513509,20231005,473.20,473.20,473.15,473.15,1959
513511,20231005,140.25,145.90,139.25,142.65,1092
513513,20231005,9.05,9.10,9.05,9.05,1536
513517,20231005,689.05,689.05,660.10,664.85,1873
513528,20231005,3.28,3.44,3.15,3.44,19491
513532,20231005,154.00,156.00,149.00,149.90,18853
513536,20231005,15.79,15.80,15.15,15.25,25638
513548,20231005,150.00,150.20,150.00,150.20,179
513566,20231005,18.95,19.70,18.95,19.70,3429
513575,20231005,16.99,16.99,16.50,16.50,1379
513599,20231005,158.35,158.35,153.10,153.75,303831
513629,20231005,77.91,77.91,77.91,77.91,8267
513642,20231005,49.05,49.95,47.34,49.95,2603
513687,20231005,4.05,4.26,4.05,4.05,2310
513693,20231005,58.11,64.50,58.11,59.76,22170
513699,20231005,39.90,42.80,37.26,37.82,31082
513709,20231005,128.20,129.80,126.10,127.65,45914
513713,20231005,7.36,7.60,7.21,7.33,33009
513721,20231005,14.21,15.60,14.21,15.39,3665
513723,20231005,199.70,199.70,191.00,192.20,2362
514010,20231005,12.10,12.10,12.10,12.10,2041
514028,20231005,27.70,27.70,25.20,26.00,2727
514030,20231005,241.00,249.95,241.00,242.25,2804
514036,20231005,632.05,646.00,626.00,627.80,136
514043,20231005,135.60,135.60,131.70,132.30,18861
514045,20231005,175.80,187.10,175.80,182.05,1407
514060,20231005,20.55,21.94,19.86,21.59,1700
514087,20231005,103.05,103.90,100.50,101.40,4765
514113,20231005,28.35,29.17,26.51,29.17,8563
514128,20231005,10.49,11.48,10.49,10.52,1188
514138,20231005,549.45,550.60,525.60,533.80,1216
514140,20231005,24.50,24.50,23.53,24.24,481
514142,20231005,91.88,95.00,80.00,92.71,5620
514162,20231005,118.55,121.70,117.60,118.00,101743
514165,20231005,12.00,14.35,12.00,14.23,2403107
514171,20231005,30.00,32.00,30.00,30.00,1569
514175,20231005,52.00,53.45,50.82,50.82,5011
514183,20231005,145.00,145.00,141.15,142.00,8789
514197,20231005,35.77,35.77,35.77,35.77,17984
514215,20231005,237.90,268.00,233.05,259.20,92534
514223,20231005,5.36,5.54,5.10,5.29,540
514234,20231005,360.65,365.00,356.00,360.70,12792
514238,20231005,1241.70,1241.90,1208.05,1224.70,722
514240,20231005,5.81,5.95,5.81,5.94,1416
514248,20231005,40.40,44.62,40.40,44.60,1500
514264,20231005,13.99,13.99,13.15,13.27,6276
514266,20231005,71.34,71.34,67.55,68.03,704
514272,20231005,67.77,67.77,65.00,67.74,5841
514280,20231005,70.50,70.50,68.25,70.00,299
514302,20231005,144.90,148.25,141.25,142.10,611
514312,20231005,17.31,18.15,17.25,18.09,1108
514316,20231005,111.75,115.00,111.75,112.95,6762
514322,20231005,120.80,126.00,120.80,126.00,511
514326,20231005,11.30,11.30,10.70,11.15,16396
514330,20231005,50.02,52.00,47.60,47.98,2512
514332,20231005,13.96,13.96,12.64,13.90,271
514348,20231005,7.37,7.37,7.37,7.37,240
514354,20231005,108.00,110.25,108.00,110.25,819
514358,20231005,61.89,63.00,61.89,61.90,4480
514360,20231005,808.95,822.25,783.20,822.25,40436
514378,20231005,32.41,32.41,32.40,32.40,6884
514386,20231005,3.20,3.89,3.20,3.45,106206
514400,20231005,11.79,11.79,11.79,11.79,30
514412,20231005,26.91,26.91,26.91,26.91,67
514428,20231005,270.00,278.95,265.10,277.65,2967
514442,20231005,18.20,18.20,17.80,17.92,1775
514448,20231005,1688.00,1688.00,1648.00,1656.65,7064
514450,20231005,193.00,209.05,193.00,200.40,72045
514454,20231005,16.95,16.95,15.35,15.35,501
514470,20231005,63.80,64.60,62.30,62.74,7121
515008,20231005,90.47,91.50,83.00,89.53,194998
515018,20231005,36.12,36.12,36.12,36.12,5877
515037,20231005,45.66,56.86,45.66,56.55,303816
515043,20231005,115.90,116.95,114.00,114.20,49272
515059,20231005,73.40,73.40,73.40,73.40,4509
515085,20231005,3.60,3.61,3.60,3.60,1246
515093,20231005,45.40,51.45,45.40,50.38,4582
515127,20231005,3.00,3.00,3.00,3.00,17359
515145,20231005,12.93,14.29,12.93,14.29,304752
515147,20231005,118.85,129.00,118.50,123.85,405188
516003,20231005,187.00,187.00,179.00,182.20,6469
516016,20231005,240.00,240.00,235.15,239.00,4252
516020,20231005,3.80,3.80,3.75,3.75,87
516030,20231005,232.70,236.50,228.20,230.10,19857
516072,20231005,339.95,339.95,331.00,334.75,22779
516078,20231005,26.72,26.72,25.50,25.58,9187
516082,20231005,374.55,400.00,358.50,365.10,4549
516096,20231005,187.00,194.00,187.00,191.80,736
516106,20231005,9.00,9.00,8.56,8.56,1244
516108,20231005,106.70,109.40,106.65,107.20,3077
516110,20231005,7.25,7.25,7.19,7.19,106476
517015,20231005,2239.90,2286.00,2236.35,2277.65,1277
517035,20231005,704.80,704.80,656.00,670.10,11666
517063,20231005,47.05,47.05,47.05,47.05,1310
517096,20231005,66.00,66.84,66.00,66.84,5227
517119,20231005,14.47,14.47,13.52,14.07,11814
517146,20231005,339.00,344.70,335.30,336.50,8173
517166,20231005,57.44,57.44,54.50,56.40,41814
517168,20231005,388.95,389.60,384.80,385.45,1511
517170,20231005,39.05,41.20,39.05,40.15,29763
517174,20231005,39518.25,39518.25,39178.10,39250.60,49
517201,20231005,49.90,50.89,49.90,50.89,85
517236,20231005,153.80,154.00,148.10,150.70,3721
517238,20231005,151.00,158.45,150.05,157.85,205
517246,20231005,72.27,72.27,72.27,72.27,5788
517258,20231005,47.72,47.73,47.72,47.73,452
517264,20231005,69.40,69.40,68.95,68.95,229
517271,20231005,280.10,281.60,273.05,277.65,173571
517273,20231005,108.15,108.15,108.15,108.15,607
517288,20231005,77.00,87.00,73.00,86.00,180958
517300,20231005,139.70,147.50,139.25,145.95,218394
517344,20231005,170.00,181.00,170.00,177.05,57735
517354,20231005,1386.00,1425.35,1386.00,1410.50,13497
517356,20231005,1.22,1.24,1.22,1.24,462921
517360,20231005,21.35,21.97,21.35,21.97,2924
517370,20231005,39.85,41.80,38.35,38.41,1553
517372,20231005,252.00,252.00,240.15,248.30,3398
517380,20231005,620.05,623.90,615.05,617.45,2469
517393,20231005,4.93,4.93,4.54,4.66,52831
517397,20231005,29.95,31.50,29.95,30.65,199
517399,20231005,6.25,6.25,6.24,6.24,498
517415,20231005,7.85,7.90,7.72,7.88,13469
517417,20231005,376.55,386.60,367.65,381.60,21431
517421,20231005,1234.35,1234.35,1213.90,1225.90,57
517429,20231005,64.50,66.99,61.50,65.00,4577
517437,20231005,152.05,159.95,152.05,158.95,190
517447,20231005,50.92,50.92,50.92,50.92,6632
517449,20231005,512.00,520.00,500.80,500.80,1744
517467,20231005,6.18,6.18,5.61,5.74,32275
517477,20231005,265.90,265.90,242.55,248.15,6790
517494,20231005,20.50,21.00,20.20,20.37,11368
517500,20231005,353.05,359.00,351.00,351.30,3789
517506,20231005,790.35,790.40,777.10,779.00,719
517514,20231005,74.97,88.96,74.97,88.96,338931
517522,20231005,765.00,768.70,747.40,750.95,4429
517530,20231005,11.44,11.86,11.42,11.63,16421
517536,20231005,544.40,549.65,540.50,545.25,986
517546,20231005,61.62,61.62,61.40,61.40,19648
517554,20231005,42.02,43.69,41.20,41.56,16177
517556,20231005,12.16,12.24,11.91,12.24,197663
517562,20231005,119.45,125.10,119.20,124.55,11563
517569,20231005,2660.05,2734.40,2620.85,2699.00,15108
517571,20231005,5.00,5.00,5.00,5.00,90
518011,20231005,137.00,137.00,133.50,136.75,100
518017,20231005,27.85,27.85,26.24,27.76,52334
518075,20231005,284.80,284.80,263.90,268.90,5220
518091,20231005,182.65,183.05,182.10,183.00,636
519003,20231005,304.00,339.00,304.00,335.80,45266
519014,20231005,11.72,11.72,11.72,11.72,3
519031,20231005,177.00,179.65,166.60,167.10,462
519064,20231005,65.75,66.00,63.90,64.50,222
519097,20231005,36.20,37.50,35.06,36.80,2327
519126,20231005,543.05,547.20,533.25,540.35,21068
519136,20231005,139.70,141.55,137.55,139.95,2743
519152,20231005,3759.00,3759.00,3759.00,3759.00,1
519174,20231005,11.96,11.96,11.96,11.96,2558
519191,20231005,8.74,8.74,8.28,8.29,3295
519214,20231005,5.15,5.15,5.15,5.15,6
519216,20231005,34.91,35.64,34.50,35.15,131287
519224,20231005,29.36,29.51,28.56,28.71,4723
519234,20231005,46.47,46.47,42.24,43.27,920
519238,20231005,15.68,16.80,15.51,16.60,4493
519242,20231005,41.00,45.00,40.95,40.96,3255
519262,20231005,27.55,27.66,27.00,27.65,6029
519279,20231005,4.69,4.69,4.69,4.69,8496
519285,20231005,5.14,5.14,4.90,5.14,1401
519287,20231005,20.19,20.19,19.50,19.99,30647
519295,20231005,352.40,352.40,337.70,348.00,930
519299,20231005,155.45,155.45,155.45,155.45,25342
519331,20231005,53.30,53.30,52.00,53.27,4883
519353,20231005,4.94,4.94,4.94,4.94,400
519359,20231005,61.95,66.99,56.10,58.12,6810
519367,20231005,83.00,83.07,83.00,83.07,2
519397,20231005,47.00,47.90,46.25,47.86,13700
519421,20231005,1639.75,1645.95,1610.30,1633.40,642
519455,20231005,57.00,57.00,53.30,54.84,2624
519457,20231005,42.00,44.00,42.00,43.87,15699
519463,20231005,92.10,92.10,92.10,92.10,60
519471,20231005,204.90,204.90,196.00,203.00,293
519475,20231005,84.32,84.58,80.61,82.00,1358
519483,20231005,38.15,38.97,37.63,38.50,882
519500,20231005,9.50,10.09,9.50,10.00,3498
519506,20231005,8.03,8.43,8.03,8.43,900
519528,20231005,13.01,13.38,13.01,13.30,6819
519532,20231005,13.03,13.55,13.03,13.29,18603
519566,20231005,126.90,126.90,122.00,125.10,5566
519574,20231005,41.63,41.63,41.63,41.63,700
519604,20231005,12.59,12.59,12.59,12.59,1221
519606,20231005,13.63,13.63,13.63,13.63,1
520021,20231005,58.55,59.05,57.10,58.84,2849
520043,20231005,143.80,143.90,141.50,143.10,2577
520056,20231005,5449.10,5499.00,5325.00,5435.00,197
520059,20231005,55.26,56.78,55.26,56.55,3714
520066,20231005,271.45,272.15,266.05,267.90,1408
520073,20231005,1165.00,1199.90,1165.00,1195.55,5064
520075,20231005,143.90,143.90,142.00,143.00,1911
520111,20231005,2592.60,2608.80,2570.40,2585.30,2300
520113,20231005,3084.85,3090.00,3061.80,3089.30,105
520119,20231005,410.25,420.00,410.25,413.60,1710
520121,20231005,6.15,6.20,6.15,6.20,1109
520123,20231005,88.05,92.94,88.05,92.50,56
520127,20231005,16.29,16.97,16.00,16.68,11500
520131,20231005,21.00,21.00,21.00,21.00,100
520141,20231005,8.33,8.33,7.99,8.29,1593
520151,20231005,368.20,374.35,357.70,360.25,10532
520155,20231005,29.41,29.41,29.41,29.41,5228
521005,20231005,56.95,56.95,56.95,56.95,34319
521014,20231005,11.25,11.25,11.25,11.25,1
521016,20231005,223.65,224.70,219.15,222.75,12261
521018,20231005,77.95,77.95,74.05,75.69,1192
521034,20231005,18.38,18.75,18.38,18.70,2096
521048,20231005,107.80,112.20,107.80,112.20,8365
521054,20231005,28.53,29.46,28.53,28.64,447
521062,20231005,1.72,1.87,1.72,1.87,12150
521080,20231005,7.11,7.11,6.85,7.09,873
521082,20231005,2.22,2.22,2.15,2.15,3767
521097,20231005,157.00,159.95,157.00,159.65,2323
521105,20231005,81.25,81.25,76.00,76.91,1638
521109,20231005,59.60,59.60,54.25,55.52,14937
521113,20231005,15.85,17.79,15.85,16.44,3587
521131,20231005,20.00,20.49,19.75,20.49,5232
521137,20231005,3.66,3.66,3.66,3.66,6584
521141,20231005,22.50,22.90,22.30,22.54,1275
521149,20231005,8.11,8.95,8.11,8.95,567
521151,20231005,48.51,50.51,46.85,49.00,3115
521161,20231005,35.50,40.40,35.50,38.37,1118
521163,20231005,139.95,143.95,133.65,135.05,8590
521178,20231005,27.00,28.00,27.00,28.00,2894
521180,20231005,7.87,8.00,7.77,7.86,17987
521188,20231005,12.88,12.88,12.87,12.88,757
521194,20231005,324.80,324.80,314.65,317.20,1278
521200,20231005,69.95,71.50,68.50,70.60,8690
521206,20231005,2.28,2.37,2.27,2.28,62663
521210,20231005,20.44,20.44,20.40,20.40,3
521216,20231005,101.75,105.90,101.75,104.00,1121
521222,20231005,31.78,31.78,29.64,31.78,806
521226,20231005,16.75,18.00,16.75,17.94,1454
521228,20231005,3.18,3.18,3.18,3.18,179184
521240,20231005,175.00,175.50,157.00,171.20,230
521242,20231005,15.40,15.40,14.35,14.35,750
521246,20231005,1.68,1.68,1.68,1.68,35066
521248,20231005,208.55,209.10,204.30,206.60,4394
522001,20231005,38.15,39.14,38.00,38.98,7116
522004,20231005,76.79,77.20,73.52,76.50,14269
522005,20231005,152.00,162.00,152.00,155.65,2950
522014,20231005,237.95,239.00,232.20,233.40,1619
522017,20231005,309.00,311.50,309.00,311.50,1879
522027,20231005,19.25,21.26,19.25,21.26,1248
522029,20231005,74.19,74.19,74.19,74.19,5285
522034,20231005,450.55,451.85,443.95,445.45,1309
522036,20231005,25.63,25.63,25.63,25.63,1334
522091,20231005,186.00,194.60,185.95,190.00,421
522101,20231005,177.70,187.35,172.00,187.35,384839
522105,20231005,44.90,47.69,44.90,46.45,110109
522108,20231005,758.90,758.95,700.00,714.05,1704
522113,20231005,3100.15,3100.15,3048.55,3052.65,1001
522122,20231005,1690.00,1720.00,1672.20,1689.95,1723
522134,20231005,160.50,160.50,158.00,158.00,46377
522152,20231005,54.01,56.00,53.55,56.00,2294
522163,20231005,41.42,41.42,41.42,41.42,2
522165,20231005,53.50,53.50,49.80,52.07,103909
522183,20231005,301.00,304.40,278.00,292.30,115055
522195,20231005,659.00,674.80,652.00,660.30,970
522205,20231005,578.00,585.00,569.65,571.15,108180
522207,20231005,96.80,97.00,87.10,91.28,1598
522209,20231005,3.83,4.00,3.83,4.00,4651
522229,20231005,243.40,247.00,239.05,241.60,21378
522231,20231005,61.92,61.92,56.05,57.23,22309
522235,20231005,5.04,5.04,5.04,5.04,22671
522237,20231005,25.50,25.50,23.29,23.35,870
522241,20231005,882.35,882.80,867.90,874.25,756
522245,20231005,25.99,25.99,25.49,25.49,27
522249,20231005,546.90,568.70,545.00,559.85,10138
522251,20231005,404.80,408.75,395.00,401.00,22181
522257,20231005,83.99,85.50,83.50,85.50,42872
522261,20231005,409.05,409.05,409.05,409.05,4
522267,20231005,34.30,35.69,34.30,35.69,3
522281,20231005,268.85,275.15,267.05,270.90,3271
522287,20231005,655.90,660.00,642.00,649.00,6574
522289,20231005,54.95,54.95,54.95,54.95,1597
522292,20231005,37.75,37.75,34.77,36.97,33607
522294,20231005,198.70,205.60,195.00,198.55,1089
522650,20231005,760.00,768.00,745.00,746.60,5006
523007,20231005,81.00,81.70,79.00,80.38,3466
523011,20231005,106.10,113.65,106.10,109.00,4373
523019,20231005,82.39,82.39,76.00,76.89,52417
523021,20231005,33.80,34.60,33.21,33.38,11573
523023,20231005,159.20,166.25,159.20,162.30,66471
523025,20231005,4325.00,4373.20,4240.00,4282.00,6666
523062,20231005,19.15,19.15,19.15,19.15,32
523100,20231005,253.10,265.65,253.10,265.65,11055
523113,20231005,22.12,22.12,22.00,22.00,11
523120,20231005,32.10,32.56,31.17,32.00,2852
523144,20231005,42.19,42.57,40.05,41.92,29045
523151,20231005,5.20,5.65,5.20,5.65,3282
523160,20231005,1342.00,1345.00,1301.40,1330.00,1633
523186,20231005,192.60,199.90,191.05,198.45,483
523222,20231005,5.94,5.94,5.94,5.94,5741
523229,20231005,123.00,125.80,121.50,122.15,8775
523232,20231005,48.20,49.98,48.20,49.54,2333
523242,20231005,3.64,3.64,3.64,3.64,2000
523248,20231005,171.55,171.55,171.55,171.55,266
523260,20231005,26.22,26.89,25.66,26.73,26200
523261,20231005,1994.00,1994.00,1960.00,1968.75,3264
523277,20231005,0.53,0.53,0.51,0.52,942610
523289,20231005,61.98,61.98,59.01,61.00,1803
523309,20231005,141.70,144.15,131.70,138.05,33793
523323,20231005,2575.90,2602.75,2560.60,2596.15,266
523329,20231005,701.65,709.95,698.50,707.95,84
523369,20231005,140.40,142.40,138.00,138.60,34075
523371,20231005,109.80,110.25,107.55,108.15,6876
523373,20231005,18.33,19.25,18.33,19.00,1719
523384,20231005,137.45,139.95,135.00,138.60,491
523385,20231005,2285.00,2300.00,2274.30,2282.15,203
523405,20231005,85.49,87.11,83.70,86.31,77383
523411,20231005,709.00,717.00,702.00,705.80,1855
523419,20231005,8.00,8.05,7.74,8.04,11543
523425,20231005,7.05,7.05,6.88,7.05,740
523445,20231005,947.85,993.00,947.85,979.65,43332
523449,20231005,50.30,51.00,50.02,50.14,9419
523465,20231005,38.48,38.48,35.20,36.83,6117
523467,20231005,1.65,1.71,1.58,1.66,126121
523475,20231005,321.95,321.95,306.00,310.05,11025
523483,20231005,141.35,143.75,141.10,143.75,5913
523489,20231005,27.55,28.75,27.55,28.69,2739
523519,20231005,4.70,4.70,4.70,4.70,31
523537,20231005,50.44,50.80,49.00,50.38,12639
523539,20231005,128.90,132.30,127.45,131.40,99403
523550,20231005,24.12,24.50,23.25,24.23,14375
523558,20231005,18.35,18.55,18.00,18.24,123190
523566,20231005,38.51,41.95,38.51,41.31,2422
523586,20231005,281.75,289.00,276.15,285.40,6452
523594,20231005,25.19,25.19,24.00,24.39,833
523598,20231005,141.95,155.65,141.00,150.40,1370864
523606,20231005,1000.00,1020.00,978.25,993.10,1957
523610,20231005,196.95,199.35,192.05,194.10,149245
523620,20231005,29.17,29.17,26.45,28.26,385
523628,20231005,112.50,114.30,108.60,112.00,2576
523630,20231005,70.37,71.50,69.85,70.29,180290
523638,20231005,137.10,141.70,137.10,141.30,171
523642,20231005,3385.05,3417.35,3368.80,3385.25,7245
523648,20231005,230.50,233.05,221.35,226.10,1774
523650,20231005,29.89,29.89,29.89,29.89,389
523652,20231005,15.40,15.40,15.20,15.20,21
523672,20231005,104.00,104.65,100.15,103.80,23285
523676,20231005,102.75,107.15,102.50,104.80,4625
523696,20231005,57.75,57.75,55.85,55.92,5562
523704,20231005,2417.05,2477.10,2379.65,2393.55,6584
523710,20231005,307.95,307.95,284.05,298.50,1521
523732,20231005,24.70,26.50,24.70,26.48,3511
523752,20231005,19.48,19.48,18.21,19.24,5512
523782,20231005,24.19,24.19,24.18,24.18,1812
523790,20231005,4.02,4.02,4.02,4.02,200
523792,20231005,1140.00,1159.70,1124.50,1142.25,1176
523826,20231005,23.25,23.95,22.75,23.75,1193
523828,20231005,151.25,153.45,147.35,150.40,6008
523832,20231005,7.53,7.53,7.39,7.50,2581
523838,20231005,61.15,61.15,60.72,60.72,3469
523840,20231005,22.00,22.00,21.26,21.55,5491
523842,20231005,8.89,9.08,8.60,8.77,298065
523844,20231005,14.44,14.45,14.20,14.30,1984
523850,20231005,505.00,515.45,501.50,504.50,16001
523862,20231005,10.00,10.00,9.70,9.70,1001
523874,20231005,1.51,1.51,1.48,1.49,3297
523896,20231005,31.99,31.99,29.02,30.09,1591
524013,20231005,14.25,14.46,13.75,14.36,4832
524031,20231005,5.27,5.27,5.27,5.27,1
524037,20231005,233.70,247.70,232.00,238.20,3183
524038,20231005,4.71,5.09,4.71,5.00,2125
524080,20231005,47.95,47.95,45.50,46.95,993
524109,20231005,448.30,448.30,440.25,440.65,1208
524129,20231005,454.80,457.05,448.95,451.35,2076
524136,20231005,400.00,400.50,399.95,399.95,1538
524156,20231005,38.00,42.99,37.06,42.56,78050
524174,20231005,7.45,7.47,7.45,7.45,85941
524200,20231005,1866.95,1876.75,1856.00,1863.35,1550
524202,20231005,62.10,65.00,62.10,64.90,14873
524204,20231005,114.90,115.76,109.46,115.10,4821
524210,20231005,50.00,50.00,50.00,50.00,362
524212,20231005,74.06,74.06,74.06,74.06,75863
524218,20231005,91.30,96.05,90.00,94.76,24744
524230,20231005,124.95,126.00,123.00,123.90,76439
524238,20231005,10.10,10.10,10.10,10.10,101
524280,20231005,222.35,223.50,217.50,220.05,15319
524288,20231005,118.90,119.95,116.70,117.25,4329
524314,20231005,25.90,25.90,23.75,24.10,1683
524322,20231005,4.92,4.92,4.91,4.92,1103
524324,20231005,19.99,19.99,19.99,19.99,2498
524330,20231005,209.00,211.15,204.95,206.85,2019
524336,20231005,49.33,49.33,49.33,49.33,119
524342,20231005,162.50,167.20,158.20,164.20,3443
524372,20231005,491.40,513.20,488.00,508.30,14626
524400,20231005,69.50,69.50,69.50,69.50,971
524408,20231005,169.90,169.90,162.40,163.00,1951
524414,20231005,11.10,12.85,11.10,11.75,2089
524434,20231005,19.15,19.25,19.00,19.25,8353
524440,20231005,29.00,29.89,28.52,29.26,4274
524444,20231005,1.86,1.86,1.75,1.78,3319464
524458,20231005,11.62,11.62,11.18,11.29,5875
524470,20231005,9.05,9.35,9.04,9.22,895369
524480,20231005,442.20,445.00,431.20,443.15,1535
524488,20231005,3.16,3.20,2.99,3.08,61330
524500,20231005,258.85,262.00,258.85,262.00,3803
524502,20231005,42.49,42.49,41.51,42.00,200
524506,20231005,282.60,282.60,262.00,273.50,3949
524516,20231005,9.95,9.95,9.24,9.24,764
524518,20231005,69.00,69.00,65.90,66.40,1706
524520,20231005,89.75,90.28,87.20,87.63,64403
524522,20231005,42.89,43.00,42.10,42.30,2447
524534,20231005,37.20,37.20,35.45,37.00,576
524542,20231005,446.70,447.20,435.90,440.15,1306
524558,20231005,3923.95,3979.00,3889.00,3929.90,2503
524564,20231005,10.26,10.68,9.95,10.37,118357
524570,20231005,364.95,366.00,349.95,358.55,901
524572,20231005,41.38,41.38,41.37,41.37,1814
524576,20231005,20.50,20.75,19.95,19.96,4630
524580,20231005,14.59,14.59,13.25,14.59,1428
524582,20231005,77.24,80.90,77.24,80.82,2689
524592,20231005,5.60,5.88,5.60,5.88,3179
524594,20231005,127.90,145.65,120.05,139.00,66501
524604,20231005,16.22,16.22,16.22,16.22,100
524606,20231005,21.14,21.14,21.14,21.14,215
524614,20231005,18.20,18.28,17.70,17.71,2442148
524622,20231005,2.24,2.24,2.20,2.24,5987
524624,20231005,18.79,18.79,17.18,17.80,2003
524628,20231005,10.84,10.84,9.85,9.90,281
524632,20231005,146.45,146.45,146.45,146.45,196
524634,20231005,438.00,449.65,438.00,446.40,8360
524636,20231005,31.40,32.91,29.80,32.69,14957
524640,20231005,58.85,58.85,57.50,57.59,17381
524642,20231005,0.94,0.94,0.90,0.90,2288
524648,20231005,116.85,117.90,115.05,116.00,2263
524652,20231005,16.48,17.65,16.48,16.49,88192
524654,20231005,378.00,386.00,376.20,379.20,5889
524661,20231005,3.76,3.79,3.76,3.76,11730
524663,20231005,23.75,24.09,23.71,23.79,21481
524669,20231005,1644.00,1688.50,1644.00,1673.00,246
524675,20231005,12.35,12.80,12.35,12.55,3688
524687,20231005,21.74,21.74,21.10,21.21,106562
524703,20231005,70.22,73.99,70.22,71.31,652
524711,20231005,16.81,16.95,16.81,16.85,3608
524715,20231005,1127.65,1128.00,1112.00,1119.90,17472
524717,20231005,358.00,370.70,352.00,364.35,8036
524727,20231005,13.94,13.94,13.94,13.94,150
524731,20231005,691.60,699.00,680.00,685.35,1547
524735,20231005,291.85,291.85,285.70,287.10,7488
